t0_green,t0_green_bkg,t0_red,t0_red_bkg,t0_flag,t0Point5_green,t0Point5_green_bkg,t0Point5_red,t0Point5_red_bkg,t0Point5_flag,t2_green,t2_green_bkg,t2_red,t2_red_bkg,t2_flag,t5_green,t5_green_bkg,t5_red,t5_red_bkg,t5_flag,t7_green,t7_green_bkg,t7_red,t7_red_bkg,t7_flag,t9_green,t9_green_bkg,t9_red,t9_red_bkg,t9_flag,t11Point5_green,t11Point5_green_bkg,t11Point5_red,t11Point5_red_bkg,t11Point5_flag,gal_ndt80_green,gal_ndt80_green_bkg,gal_ndt80_red,gal_ndt80_red_bkg,ndt80_delete_early_green,ndt80_delete_early_green_bkg,ndt80_delete_early_red,ndt80_delete_early_red_bkg,ndt80_delete_early_flag,ndt80_delete_mid_green,ndt80_delete_mid_green_green_bkg,ndt80_delete_mid_green_red,ndt80_delete_mid_green_red_bkg,ndt80_delete_mid_green_flag,t0_correlation,t0Point5_correlation,t2_correlation,t5_correlation,t7_correlation,t9_correlation,t11Point5_correlation,ndt80_delete_early_correlation,ndt80_delete_mid_correlation,t0_regression,t0Point5_regression,t2_regression,t5_regression,t7_regression,t9_regression,t11Point5_regression,ndt80_delete_early_regression,ndt80_delete_mid_regression,t0_g/r_ratio,t0Point5_g/r_ratio,t2_g/r_ratio,t5_g/r_ratio,t7_g/r_ratio,t9_g/r_ratio,t11Point5_g/r_ratio,ndt80_delete_early_g/r_ratio,ndt80_delete_mid_g/r_ratio,failed_pcr,overlaps_another_orf=yes,classification
-0.049341,0.018166,-0.193805,-0.187275,-0.077298,-0.163697,-0.900815,-0.634761,-0.933154,-0.109644,-0.315127,-1.089916,-0.677542,-1.345326,-0.131356,-0.190184,0.235374,-0.54267,-0.088871,-0.175538,-0.365386,-0.490944,-0.600915,-0.713131,-0.149812,-0.078158,0.302704,-0.340953,-0.187712,-0.059347,-0.410257,-0.326414,-0.418211,-0.486576,-0.079046,-0.786402,-0.966263,-0.801103,-0.942759,-0.191753,0.024206,-0.64922,0.194774,-0.125017,-0.052284,-0.485811,-0.466068,-0.222526,-0.121633,0.750825,0.436722,0.6653,0.424712,0.364486,0.721376,0.442337,0.316278,0.425426,1.132688,0.512774,1.399693,0.610366,0.296122,0.525224,-0.155697,0.580307,0.092132,0.759284,0.462044,1.265286,0.603971,0.273213,0.31009,-0.180056,-0.184996,0.538275,-1.643239,-0.310659,10.03.01@18.02.01
-0.538112,0.479431,-0.647889,-0.121133,-0.077298,-0.903363,-0.526055,-0.898192,-0.737477,-0.109644,-0.778554,-1.180788,-0.648344,-1.025363,-0.131356,-0.722214,-0.230183,-0.820658,-0.260766,-0.175538,-0.674691,-0.267981,-0.59402,-0.460992,-0.149812,-0.549656,0.092892,-0.570736,-0.389435,-0.059347,-0.719885,-0.22508,-0.615462,-0.412953,-0.079046,-0.455409,-0.948353,-0.553215,-0.765867,-0.851046,0.25378,-0.726435,0.585233,-0.125017,-0.694864,-0.464684,-0.7022,-0.280875,-0.121633,-1.014474,-0.3854,-0.280863,-2.644651,0.159742,-0.318506,-0.135003,0.011966,0.07257,0.16142,-0.539222,-0.78342,-0.411661,-0.558564,-0.426043,-0.639898,-0.422197,-0.2822,1.61364,-0.490124,-0.797483,-0.081434,-0.577821,-0.370459,-0.457863,0.186376,-0.410235,0.0,-0.310659,20.01.01.01@20.03.01.01@34.01.01@34.11.03.07
-0.760312,-0.836625,-0.710533,-0.565753,-0.077298,-0.714246,-0.205871,-0.708473,-0.138219,-0.109644,-0.582439,-0.518724,-0.628053,-0.533712,-0.131356,-0.603643,-0.719311,-0.688304,-0.929246,-0.175538,-0.567289,-0.461941,-0.655895,-0.439533,-0.149812,-0.626945,-0.89467,-0.64896,-1.209484,-0.059347,-0.312134,-0.074379,-0.389658,-0.104657,-0.079046,-0.706075,0.571407,-0.687187,0.116891,-0.083511,-0.026188,-0.485803,-0.423452,-0.125017,-0.444801,-0.142502,-0.607153,-0.196593,-0.121633,0.433623,-0.424549,0.187626,0.172435,0.231402,-0.950058,0.224897,0.331122,0.192691,-0.091562,-0.364975,-0.074096,-0.264812,0.044509,-0.410016,0.049783,0.186121,-0.0936,0.171915,-0.323873,-0.080545,-0.220367,0.054806,-0.19333,0.06071,-0.130382,0.142133,0.0,-0.310659,10.01.03.05@10.03.01.01.09@16.03.01
-0.401633,-0.468903,-0.209725,-0.117459,-0.077298,0.425348,-0.205871,-0.800312,-0.366508,-0.109644,0.278333,-0.336981,-0.546892,-0.54932,-0.131356,0.015178,-0.551357,-0.729471,-0.975084,-0.175538,0.412761,-0.248042,-0.564144,-0.448474,-0.149812,-0.218769,-0.464194,-0.527061,-0.551691,-0.059347,0.788168,0.107502,0.243497,0.139219,-0.079046,-0.283788,0.60211,-0.502674,0.184926,0.863116,0.029805,-0.804876,-0.312822,-0.125017,-0.028866,-0.253417,-0.814697,-0.177143,-0.121633,0.516371,0.094171,0.408091,0.349029,0.364486,0.313046,0.539809,0.197522,0.147646,-0.710463,2.59641,2.682992,2.47899,2.167645,1.437838,0.054869,4.008702,1.515867,-1.483398,2.774452,2.64885,2.373056,2.171093,1.167768,0.06071,0.863584,3.863638,0.0,-0.310659,12.01.01
-0.845695,-0.849528,-0.83513,-0.749481,-0.077298,-0.898781,-0.948115,-0.674235,-0.794549,-0.109644,-0.834404,-1.206751,-0.768107,-0.853675,-0.131356,-0.768002,-0.807708,-0.83925,-0.864308,-0.175538,-0.797437,-0.822668,-0.76992,-0.727437,-0.149812,-0.715099,-0.970636,-0.687095,-0.871817,-0.059347,-0.731552,-0.443338,-0.585006,-0.334729,-0.079046,-0.835966,-0.57481,-0.797493,-0.582172,-0.906151,-0.27816,-0.527474,-0.586143,-0.125017,-0.80972,-0.343206,-0.857765,-0.468889,-0.121633,-0.690376,-0.091785,-1.190282,-0.962808,-0.608047,-4.608702,-0.299957,0.227211,-0.588097,1.326941,-0.698813,-0.874905,-0.466852,-0.416382,-1.13313,-0.58395,-0.638602,-0.357066,2.094215,-0.69416,-0.659127,-0.303728,-0.374477,-0.351814,-0.550465,-0.490832,-0.67247,0.0,3.218089,16.01@18.01.07@30.01.05.05.01@42.16@43.01.03.05
-0.387178,0.21493,-0.476569,-0.02192,-0.077298,-0.11573,0.347174,0.805248,1.863386,-0.109644,0.047259,0.136849,0.101906,-0.221553,-0.131356,-0.110568,0.830579,-0.022549,1.351225,-0.175538,0.88753,1.749557,2.26793,3.945187,-0.149812,1.638042,0.089275,2.901106,-0.07808,-0.059347,0.302336,0.608974,0.584463,1.245865,-0.079046,2.592464,0.000857,4.15727,3.404699,-0.265751,0.041004,-0.088698,-0.052516,-0.125017,0.353894,0.364538,1.146387,0.393382,-0.121633,0.26123,-0.258167,0.123323,0.407893,0.200691,0.558044,0.569801,0.427611,0.395396,0.558962,-0.685785,-0.349805,-0.288465,-0.624862,-0.517493,-0.539192,-0.354038,-0.331899,0.972873,-0.633705,-0.306947,-0.303728,-0.653134,-0.650137,-0.578246,-0.567291,-0.382337,0.0,-0.310659,01.04@10.01.05.01@10.03.01.01.11@10.03.02@14.07.03@18.02.01@30.01.05.01@32.01@34.11.03.07@43.01.03.09
-0.353562,1.021337,-0.457188,0.724013,-0.077298,-0.047293,0.23802,-0.226725,0.562955,-0.109644,-0.133934,-0.823793,-0.315284,-0.603948,-0.131356,-0.334041,-0.571983,-0.428022,-0.230207,-0.175538,0.430022,0.716316,0.970161,1.198478,-0.149812,0.995204,0.451019,1.236238,0.215734,-0.059347,0.021128,0.390717,-0.091045,0.217444,-0.079046,2.205926,0.727477,1.597159,0.618652,-0.545213,0.041004,-0.728478,-0.039501,-0.125017,-0.042805,0.422636,-0.138602,0.561946,-0.121633,-0.028389,0.103959,0.123323,-0.08825,-0.045002,0.645155,0.667274,0.138144,0.410411,0.482164,-0.018924,0.180308,-0.073613,-0.535399,-0.32328,-0.1618,0.167946,-0.158591,1.186462,0.001073,0.233901,-0.007336,-0.547696,-0.435717,-0.207836,0.24099,0.158871,0.0,-0.310659,14.10@16.01@32.01.07@42.16
-0.228848,-0.094731,-0.39662,-0.371002,-0.077298,-0.679722,-0.922646,-0.745128,-0.977996,-0.109644,-0.370124,-0.732921,-0.414757,-0.767831,-0.131356,-0.428009,1.137021,-0.533817,0.743863,-0.175538,-0.341848,0.130813,-0.413347,-0.208853,-0.149812,-0.324305,0.635508,-0.401903,0.22889,-0.059347,-0.6436,-0.508295,-0.596665,-0.576304,-0.079046,-0.177112,-0.518522,-0.379933,-0.566864,-0.586542,-0.149374,-0.563018,-0.1241,-0.125017,-0.385701,-0.348487,-0.427827,-0.44944,-0.121633,0.785303,0.309489,0.435649,-1.097356,0.108556,0.465489,0.224897,0.160411,0.523024,1.93229,-0.216784,-0.130491,-0.345628,-0.235061,-0.010276,0.140317,-0.229648,-0.191086,1.453448,-0.218076,-0.118279,-0.238892,-0.238914,-0.137394,0.06071,0.36114,-0.259589,0.0,-0.310659,01.01.09.04.01
-0.736108,-0.652764,-0.719532,-0.43347,-0.077298,-0.570956,-0.675231,-0.570716,-0.26867,-0.109644,-0.632747,-0.9601,-0.631023,-0.564928,-0.131356,-0.676426,-1.025753,-0.756916,-1.036202,-0.175538,-0.531546,-0.356804,-0.587126,-0.391251,-0.149812,-0.661089,-0.822321,-0.677317,-1.020917,-0.059347,-0.325296,0.320563,-0.416307,0.051792,-0.079046,-0.726157,0.819584,-0.54078,0.181525,-0.390525,0.186587,-0.099729,0.077637,-0.125017,-0.614855,-0.232291,-0.546635,-0.092861,-0.121633,-0.159407,-0.023275,0.022277,-0.239616,0.38496,-2.300272,0.359859,0.360811,0.215214,0.730628,-0.270524,-0.240775,-0.263826,-0.128824,-0.619314,0.132179,-0.420493,-0.307686,1.02627,-0.23319,-0.16859,-0.164794,-0.141007,-0.128072,0.116272,-0.971431,-0.46045,0.0,3.218089,01.04@20.09.16@34.11.03.07@40.01@41.01.01
-0.843342,-0.739856,-0.806403,-0.690688,-0.077298,-0.537655,-0.751639,-0.508282,-0.350201,-0.109644,-0.735067,-0.706958,-0.748806,-0.564928,-0.131356,-0.755701,-0.966822,-0.962751,-1.246296,-0.175538,-0.316566,-0.465566,-0.242044,-0.453839,5.689715,-0.673505,-0.576335,-0.675361,-1.064769,-0.059347,-0.563127,-0.01202,-0.60642,-0.228896,-0.079046,-0.571342,0.474184,-0.630028,-0.037889,-0.33975,0.085799,-0.624708,-0.117593,-0.125017,-0.298443,-0.385459,-0.852196,-0.287358,-0.121633,-0.959308,0.319276,-0.730979,-1.467361,-0.515912,-2.539826,-1.597097,0.353389,-0.152657,-0.543315,-0.246911,-0.393668,0.867598,-0.505046,-0.863494,0.662155,0.249736,1.204614,0.225312,-0.270975,-0.193746,0.992984,-0.404602,-0.51962,1.477527,0.230067,0.17003,0.0,-0.310659,01.05.03@10.03.01@10.03.03@40.01
0.095879,0.379437,-0.094128,0.242647,-0.077298,-0.058292,-0.202232,1.170991,0.827933,-0.109644,0.394296,-0.862738,0.339452,-0.58834,-0.131356,-0.152255,-0.619128,-0.145608,-0.635115,-0.175538,0.746825,0.23595,0.442462,0.030769,-0.149812,1.180513,-0.095215,0.499303,-0.744644,-0.059347,0.416016,-0.076977,-0.004911,-0.088552,-0.079046,0.120696,-0.600395,0.755421,-0.303227,-0.843568,-0.026188,-0.789759,-0.156639,-0.125017,-0.467103,-0.237572,-0.142315,-0.125277,-0.121633,0.081942,0.270341,0.536696,0.155617,0.344011,0.694154,0.569801,-0.17359,0.29029,0.857118,-0.6809,-0.000156,-0.182025,-0.072112,0.309327,0.274591,-0.290991,-0.365031,1.02627,-0.701717,-0.105701,-0.257416,-0.148539,0.198219,0.116272,-0.731131,-0.309804,0.0,-0.310659,01.01.09.04@01.01.09.05@01.05@02.16
-0.499454,-0.423745,-0.558249,-0.602499,-0.077298,-1.027405,-0.707977,-1.122149,-0.888311,-0.109644,-0.045682,-1.057462,-0.285096,-1.251678,-0.131356,-0.104759,0.43574,-0.481584,0.392434,-0.175538,-0.177082,-0.621458,-0.639454,-0.84546,-0.149812,-0.364036,1.337292,-0.463178,1.101562,-0.059347,-0.563426,-0.549868,-0.639256,-0.654529,-0.079046,-0.777429,-0.67715,-0.577883,-0.723345,-1.040765,-0.367749,-0.965025,-0.078547,-0.125017,-0.864639,-0.528064,-0.955411,-0.618004,-0.121633,0.495684,-0.3854,0.160068,0.634942,0.661364,-0.933725,0.494822,-1.821327,-1.519036,1.959395,-0.28518,0.30563,1.06471,1.201131,0.620445,2.780026,-0.159217,-0.311191,0.812682,-0.218076,0.259057,0.770691,0.996215,0.170251,1.709033,-0.982354,-0.25401,0.0,-0.310659,01.03.04@01.07.01
0.17622,-0.075377,-0.092743,-0.345281,-0.077298,-0.538571,-0.955392,-0.758421,-0.920924,-0.109644,-0.127539,-0.80432,-0.224225,-0.455672,-0.131356,-0.280394,1.107555,-0.444843,0.86228,-0.175538,-0.034285,0.038365,-0.253889,-0.389463,-0.149812,-0.051774,1.434963,-0.240892,1.193653,-0.059347,-0.575691,-0.419953,-0.57882,-0.537192,-0.079046,-0.165006,-0.531315,-0.021137,-0.565163,-0.598744,-0.093381,-0.734606,-0.065532,-0.125017,-0.352805,-0.116094,-0.673983,-0.488339,-0.121633,0.564641,0.456297,0.261114,0.374256,-0.034764,0.362045,0.164914,0.279167,0.447949,1.729001,0.231047,0.141458,0.090976,-0.11844,0.18488,0.254246,0.131026,0.116344,1.400051,0.121984,0.032656,0.038975,-0.088289,0.132961,0.273696,-0.414373,0.086338,0.0,-0.310659,01.07.01@32.01
-0.443988,-0.610831,-0.425,-0.426121,-0.077298,-0.356786,-0.471478,0.294498,-0.236057,-0.109644,-0.234123,-0.551178,-0.261836,-0.479084,-0.131356,-0.320714,-0.778243,-0.5077,-0.849028,-0.175538,-0.166098,-0.32055,-0.476636,-0.371581,-0.149812,-0.478884,-0.699328,-0.598115,-0.433288,-0.059347,0.263745,0.655744,-0.393465,-0.224294,-0.079046,-0.866302,0.494652,-0.817148,-0.129737,0.810372,0.096998,-0.493974,-0.117593,-0.125017,0.546808,-0.343206,-0.613836,-0.099344,-0.121633,0.102629,0.172469,0.205998,0.391075,0.374723,-0.019064,0.427341,0.182678,0.282782,-0.005729,-0.622275,-0.109187,0.145181,0.326476,0.971161,1.484076,1.072188,1.087695,0.011723,-0.641262,-0.143434,0.10381,0.3184,0.869445,1.375664,-1.026045,1.152016,0.0,-0.310659,01.02@01.05.25@20.01.01.01@20.03.02.03.01
-0.410709,-0.149566,-0.46584,0.205902,-0.077298,-0.450276,-0.282278,-0.718141,-0.509188,-0.109644,-0.266098,-0.655031,-0.681006,-0.674183,-0.131356,-0.359668,-0.486533,-0.729914,-0.535798,-0.175538,-0.249962,-0.371305,-0.593313,-0.385887,-0.149812,-0.619495,-0.872965,-0.69068,-1.020917,-0.059347,0.086045,1.063677,-0.405362,0.125415,-0.079046,-0.553966,0.819584,-0.229716,0.169618,-0.011087,0.158591,-0.224335,-0.143623,-0.125017,-0.417202,-0.216446,-0.425228,0.004388,-0.121633,0.461205,-0.081998,-0.152258,-0.096659,0.210928,-3.1006,-0.067522,0.271744,0.170168,0.902294,0.191964,1.770646,1.274634,0.672344,-0.657025,1.137201,-0.125706,-0.219121,1.346654,0.189996,1.843867,1.252327,0.710026,0.63638,1.19972,-0.92774,-0.125682,0.0,-0.310659,10.03.01.01.11@11.02.03.01@11.02.03.04
-0.610722,-0.746308,-0.630584,-0.624546,-0.077298,-0.576456,-0.857154,-0.619052,-0.806779,-0.109644,-0.547906,0.247193,-0.644385,-0.065473,-0.131356,-0.532911,-0.689846,-0.614381,-0.711512,-0.175538,-0.630928,-0.684903,-0.584474,-0.550403,-0.149812,-0.552449,-0.702945,-0.515002,-0.560462,-0.059347,-0.500304,0.000972,-0.402269,-0.072447,-0.079046,-0.979387,-1.12745,-0.931064,-0.946161,-0.468066,-0.322955,-0.514401,-0.488529,-0.125017,-0.35169,-0.005179,-0.322384,-0.183627,-0.121633,0.219856,0.524807,-0.051212,0.55085,0.159742,0.4546,0.28488,0.249478,0.395396,0.848083,-0.155716,0.091329,-0.047003,-0.373249,-0.186577,-0.42628,-0.143882,-0.221988,0.972873,-0.225633,0.082967,-0.14627,-0.389539,-0.361136,-0.448603,-1.353726,-0.203794,0.0,-0.310659,11.04.03.01@16.19.03
-0.772749,-0.44955,-0.713994,-0.315884,-0.077298,-0.652225,-0.405986,-0.855093,-0.594797,-0.109644,-0.6498,-0.2526,-0.712679,-0.611752,-0.131356,-0.702737,-0.784136,-0.807821,-0.864308,-0.175538,-0.626744,-0.487318,-0.731558,-0.471721,-0.149812,-0.725652,-1.180447,-0.726207,-1.262107,-0.059347,-0.48385,0.143878,-0.575013,-0.247301,-0.079046,-0.573193,-0.022169,-0.700223,-0.338946,-0.03864,0.225783,-0.431467,0.051606,-0.125017,-0.58642,-0.242854,-0.679181,-0.138244,-0.121633,-0.738646,-0.287528,-2.52226,-0.601212,-0.08595,-2.899157,0.119926,0.316278,0.117615,-0.67884,0.076342,-0.346046,-0.221447,0.411944,-0.753189,0.772016,0.164538,-0.152538,-0.522249,0.137097,-0.093123,-0.081434,0.363588,-0.081459,0.958953,0.699744,0.125394,0.0,-0.310659,01.03.04.03@01.04@16.19.03
-0.031524,0.011715,-0.148119,-0.440819,-0.077298,-0.062264,-0.8899,-0.696389,-0.717094,9.117929,-0.230712,-0.953609,-0.556295,-1.15803,-0.131356,-0.24349,0.093939,-0.428465,-0.085051,-0.175538,-0.331735,-0.50182,-0.494491,-0.580803,-0.149812,0.054693,1.105776,-0.080533,0.781436,-0.059347,-0.675311,-0.544671,-0.608086,-0.580906,-0.079046,-0.171131,-0.405947,-0.325783,-0.475016,0.372287,-0.339753,0.167867,-0.23473,7.996727,0.424146,-0.290389,-0.415946,-0.332741,-0.121633,0.695659,0.289915,0.2703,0.592896,0.344011,0.460045,0.299876,0.041655,0.492994,1.028784,1.361211,0.897151,0.264434,0.038119,-0.047045,-0.056009,-0.371646,0.428553,0.278709,0.915457,0.799905,0.066762,0.009618,-0.118749,-0.004111,0.219144,-0.175897,0.0,-0.310659,14.04@20.01.10@20.03@20.09.04
-0.683332,-0.497934,-0.635429,-0.301186,-0.077298,-0.384588,-0.500585,-0.579175,-0.350201,-0.109644,-0.621236,-0.622577,-0.689419,-0.744419,-0.131356,-0.625512,-0.748777,-0.783918,-0.871947,-0.175538,-0.544448,-0.258918,-0.682235,-0.266076,-0.149812,-0.70082,-0.959783,-0.693287,-1.15686,-0.059347,-0.378846,0.242614,-0.292103,0.327878,-0.079046,-0.730002,-0.254995,-0.656702,-0.17396,-0.00479,0.0802,0.096372,0.051606,-0.125017,-0.531222,-0.026306,-0.537353,0.367449,-0.121633,-0.517984,0.182256,0.123323,0.01266,0.098319,-3.1006,0.194905,0.152989,0.147646,-0.538797,0.074714,0.093835,0.16095,0.390377,-0.857838,-0.343884,-0.320527,-0.249068,-0.148468,0.053972,0.020078,0.168646,0.386182,-0.361136,-0.402301,-0.40345,-0.332122,0.0,-0.310659,01.05@14.07.02.02@42.01
-0.682323,-0.610831,-0.724031,-0.800925,-0.077298,-0.442026,-0.493309,-0.695987,-0.676328,-0.109644,-0.60333,-0.343472,-0.701792,-0.330808,-0.131356,0.185688,-0.48948,-0.258928,-0.551077,4.534732,-0.661615,-0.668589,-0.731381,-0.54325,-0.149812,-0.559588,-0.674006,-0.608545,-0.801652,-0.059347,-0.503594,0.216631,-0.506962,0.019582,-0.079046,-0.704081,-0.086132,-0.769014,-0.335544,-0.477906,-0.558128,-0.643501,-0.670743,-0.125017,-0.401033,-0.126657,-0.570397,-0.222526,-0.121633,0.461205,0.740125,0.52751,0.811536,0.292826,0.204157,0.479826,0.308856,0.312812,1.204968,0.224533,0.303123,0.741446,0.212251,0.199964,0.210505,-0.0087,-0.083406,1.293256,0.137097,0.271635,0.4743,0.190369,0.05838,0.097751,0.52498,-0.002934,-1.643239,3.218089,01.04@14.07.03@18.02.01.01.05@30.01.05.01.03@30.05@32.01@34.11.03.13@42.01@42.04.03
0.095207,-0.443098,0.065771,-0.356304,-0.077298,0.71101,-0.005756,-0.233572,-0.154525,-0.109644,0.253179,-0.33049,-0.594896,-0.455672,-0.131356,0.397543,-0.439388,-0.626332,-0.501419,-0.175538,-0.130704,-0.692154,-0.732619,-0.661273,-0.149812,-0.127822,-0.579952,-0.646027,-0.91567,-0.059347,-0.082081,0.356939,-0.567398,-0.040237,-0.079046,-0.484891,0.057145,-0.465371,-0.461409,0.999304,-0.474137,-0.523797,-0.638205,-0.125017,1.100737,0.068764,-0.477949,-0.300325,-0.121633,0.606015,0.495445,0.059021,0.206072,0.129031,-0.089841,-0.607372,0.3905,0.230229,0.820978,0.888952,2.963714,3.414287,3.382577,4.231303,4.532711,1.455582,1.000404,-0.041674,0.756762,3.189698,3.151083,2.848908,3.964544,5.13532,-0.294223,1.386354,0.0,-0.310659,01.07.01
-0.408692,-0.623734,-0.447151,-0.565753,-0.077298,-0.551403,-0.333217,-0.416846,-0.517341,-0.109644,-0.295942,-0.784848,-0.372691,-0.5103,-0.131356,-0.205561,-0.681006,-0.506815,-0.887227,-0.175538,-0.534336,-0.661338,-0.718299,-0.564709,-0.149812,-0.400974,-0.525691,-0.564218,-0.433288,-0.059347,-0.183197,0.195844,-0.394893,0.04489,-0.079046,-0.160306,0.021326,-0.094741,-0.27091,0.01804,-0.636519,-0.105857,-0.364883,-0.125017,0.37536,0.248341,-0.05655,-0.254942,-0.121633,0.419831,0.182256,0.564254,0.634942,0.436146,0.198713,0.32237,0.427611,0.402903,0.911329,-0.414644,0.026161,0.415225,0.919963,1.025842,0.432261,-0.152969,-0.013318,0.545696,-0.45234,0.020078,0.335366,0.694964,0.794864,0.477421,-0.294223,-0.181477,0.0,-0.310659,16.07@20.09.14@40.01
0.181599,-0.288268,0.018701,-0.315884,-0.077298,0.718037,-0.296832,0.590959,-0.439886,-0.109644,0.26469,-0.48627,0.139023,-0.39324,-0.131356,0.159718,-0.577876,0.047833,-0.665674,-0.175538,0.040513,0.016613,-0.124306,0.123757,-0.149812,-0.292955,-0.348436,-0.349102,-0.082465,-0.059347,0.590425,0.398512,0.149511,0.219744,-0.079046,0.981364,1.282676,1.361705,0.918007,1.506271,0.063401,0.860349,-0.026486,-0.125017,0.408534,-0.153066,0.332177,-0.131761,-0.121633,0.557745,0.13332,0.352975,0.433121,0.374723,0.628821,0.539809,0.301433,0.395396,0.852601,-0.115004,0.024908,-0.043061,-0.126428,0.053833,0.067076,-0.042211,-0.160184,0.705887,-0.142507,-0.017656,-0.099959,-0.118414,-0.062814,0.014409,-0.40345,-0.092205,0.0,-0.310659,12.01.01@42.16
-0.466511,0.156869,-0.553404,-0.35263,-0.077298,-0.47655,-0.595185,-1.102412,-0.790473,-0.109644,-0.530426,-1.213242,-0.84333,-0.900499,-0.131356,-0.629954,-0.613235,-0.944159,-1.211917,-0.175538,-0.251183,-0.157407,-0.711581,-0.546827,-0.149812,-0.159793,0.006073,-0.589315,-0.762185,-0.059347,-0.485944,-0.206892,-0.594286,-0.419855,-0.079046,1.240576,0.041794,0.061292,-0.21308,-0.454683,-0.026188,-0.880865,-0.143623,-0.125017,-0.101906,-0.432994,-0.668043,-0.326258,-0.121633,-0.124929,-0.855184,-0.253305,-0.559166,-0.01429,0.002714,-0.112509,-0.678302,-0.528036,0.333085,3.322711,2.852177,1.3111,1.791423,1.788553,1.237907,1.346527,0.360376,0.705887,4.028896,3.164542,1.650602,1.771936,1.988156,1.320103,1.69371,1.542579,0.0,-0.310659,11.04.01@12.01.01@14.10@16.19.03
-0.343478,0.282668,-0.492836,-0.19095,-0.077298,-0.501909,-0.402347,-0.667791,-0.464346,-0.109644,-0.535542,-0.856247,-0.802749,-0.877087,-0.131356,-0.567765,-0.683953,-0.868465,-1.10114,-0.175538,-0.273152,0.058305,-0.686125,-0.480662,-0.149812,-0.146446,0.165241,-0.58084,-0.84112,-0.059347,-0.50509,-0.432945,-0.587861,-0.509583,-0.079046,0.091784,-0.070781,0.226953,-0.036188,-0.756974,0.113796,-0.830205,-0.000455,-0.125017,-0.544603,-0.675951,-0.755293,-0.384607,-0.121633,0.178482,-0.130933,-0.069584,-0.651667,-0.679707,-0.155174,-0.082518,-0.30719,0.29029,0.979092,-0.002639,1.62026,0.831132,1.093297,1.467064,1.055823,-0.012676,0.055177,1.453448,-0.006483,1.843867,1.039295,1.282403,1.727123,0.977474,-0.316068,0.069599,0.0,-0.310659,16.01@34.11.03.07@41.01.01
-0.337763,0.227832,-0.455457,-0.198299,-0.077298,-0.724939,-0.496947,-0.797492,-0.537724,-0.109644,-0.46946,-0.304527,-0.441481,-0.39324,-0.131356,-0.349417,0.138137,-0.432892,-0.256946,-0.175538,-0.455527,-0.257105,-0.49732,-0.435957,-0.149812,-0.047118,2.639571,-0.098785,2.408377,-0.059347,-0.721979,-0.560261,-0.630452,-0.610815,-0.079046,0.14733,-0.495495,0.410462,-0.580471,-0.624722,0.264979,-0.634104,0.357465,-0.125017,-0.190557,-0.760458,-0.529557,-0.481856,-0.121633,0.474997,0.534594,0.343789,0.693807,0.077845,0.427378,-0.157497,0.011966,0.530532,1.435362,-0.144317,-0.30093,-0.155415,-0.243049,-0.158293,-0.07737,-0.176825,0.103601,0.972873,-0.187849,-0.332102,-0.238892,-0.253977,-0.277233,-0.133755,-0.479909,-0.192636,0.0,-0.310659,20.09.16.09.03@43.01.03.09
-0.797961,-0.585026,-0.789098,-0.517984,-0.077298,-0.698053,-0.558801,-0.665777,-0.566261,-0.109644,-0.729525,-0.473288,-0.778004,-0.35422,-0.131356,-0.723922,-0.869586,-0.91096,-1.070581,-0.175538,-0.586816,-0.458315,-0.696732,-0.486027,5.689715,-0.706407,-0.775294,-0.704369,-1.29719,-0.059347,-0.586461,-0.282243,-0.499348,-0.323225,-0.079046,0.130523,2.201185,0.637292,1.695311,-0.393674,0.018607,-0.501736,-0.390914,-0.125017,-0.553245,-0.496374,-0.780168,0.023837,-0.121633,-1.186866,-0.541995,-1.12598,-1.072128,0.354249,-2.817491,-0.030032,0.0565,0.162661,-0.538797,-0.416272,-0.14177,0.268377,-0.00182,-0.93326,-0.346936,-0.156945,0.164768,1.453448,-0.369214,0.082967,0.603971,0.220494,-0.603524,-0.34674,-0.64375,-0.153579,0.0,-0.310659,01.01.06.06.01.03@01.01.06.06.02@16.21.07
0.528849,0.434273,0.643759,0.639498,-0.077298,0.262811,0.314428,0.717841,1.67994,-0.109644,0.813384,-0.336981,0.676965,-0.35422,-0.131356,0.443672,-0.433495,0.582562,-0.283685,-0.175538,0.344763,0.948342,0.237393,0.662012,-0.149812,-0.116648,-0.196503,-0.089007,0.215734,-0.059347,0.630213,3.015001,0.38745,2.596386,-0.079046,-0.366821,0.543264,-0.037983,0.269971,-0.04415,0.169789,0.491434,0.598248,-0.125017,-0.557427,0.36982,-0.366195,0.782377,-0.121633,0.130212,0.143107,0.435649,0.449939,0.456621,0.677821,0.442337,0.375656,-0.040044,-0.647218,-0.367418,0.095089,-0.20075,-0.230268,-0.145094,-0.221817,-0.459117,-0.347828,-0.789235,-0.391885,-0.055389,-0.275941,-0.253977,-0.286556,-0.226357,-0.720209,-0.482768,0.0,-0.310659,01.03.16.01@01.05.25@11.02.03.04@11.04@43.01.03.09
