t0_green,t0_green_bkg,t0_red,t0_red_bkg,t0_flag,t0Point5_green,t0Point5_green_bkg,t0Point5_red,t0Point5_red_bkg,t0Point5_flag,t2_green,t2_green_bkg,t2_red,t2_red_bkg,t2_flag,t5_green,t5_green_bkg,t5_red,t5_red_bkg,t5_flag,t7_green,t7_green_bkg,t7_red,t7_red_bkg,t7_flag,t9_green,t9_green_bkg,t9_red,t9_red_bkg,t9_flag,t11Point5_green,t11Point5_green_bkg,t11Point5_red,t11Point5_red_bkg,t11Point5_flag,gal_ndt80_green,gal_ndt80_green_bkg,gal_ndt80_red,gal_ndt80_red_bkg,ndt80_delete_early_green,ndt80_delete_early_green_bkg,ndt80_delete_early_red,ndt80_delete_early_red_bkg,ndt80_delete_early_flag,ndt80_delete_mid_green,ndt80_delete_mid_green_green_bkg,ndt80_delete_mid_green_red,ndt80_delete_mid_green_red_bkg,ndt80_delete_mid_green_flag,t0_correlation,t0Point5_correlation,t2_correlation,t5_correlation,t7_correlation,t9_correlation,t11Point5_correlation,ndt80_delete_early_correlation,ndt80_delete_mid_correlation,t0_regression,t0Point5_regression,t2_regression,t5_regression,t7_regression,t9_regression,t11Point5_regression,ndt80_delete_early_regression,ndt80_delete_mid_regression,t0_g/r_ratio,t0Point5_g/r_ratio,t2_g/r_ratio,t5_g/r_ratio,t7_g/r_ratio,t9_g/r_ratio,t11Point5_g/r_ratio,ndt80_delete_early_g/r_ratio,ndt80_delete_mid_g/r_ratio,failed_pcr,overlaps_another_orf=yes,classification,id
-0.562988,-1.014035,-0.391774,-0.687014,-0.077298,-0.398337,-0.682508,-0.646442,-0.419503,-0.109644,-0.270361,-0.155238,-0.619145,-0.073277,-0.131356,-0.288936,-0.059282,-0.469189,0.457372,-0.175538,-0.388749,-0.438375,-0.464615,-0.199911,-0.149812,-0.42084,-0.330349,-0.436778,0.443769,-0.059347,0.160535,-0.121148,-0.180034,-0.169077,-0.079046,-0.66819,0.113432,-0.647677,0.004633,-0.293698,-0.440541,-0.629202,-0.397422,-0.125017,-0.336078,0.121581,-0.282657,0.192402,-0.121633,0.378457,0.563956,0.362161,0.416303,0.395197,0.470933,0.352362,0.338545,0.365365,-0.787261,0.284787,1.457341,0.359048,-0.043356,0.270673,0.266453,0.28268,-0.254484,-1.430001,0.189996,1.391064,0.353891,-0.103351,0.05838,0.208874,-0.075769,0.248142,0,3.218089,01.03.16.01@10.03.01.01@11.04@14.04@16.03.03@20.01.10@32.01@34.11.03.07@40.20@42.01,2872
-0.646691,-0.820497,-0.558941,-0.484913,-0.077298,-0.597537,-0.02031,0.224814,0.501806,-0.109644,-0.534263,0.344555,-0.457317,0.316922,-0.131356,-0.525052,-0.303846,-0.748948,-0.4594,-0.175538,-0.533115,-0.257105,-0.677285,-0.291111,-0.149812,-0.573246,-0.590804,-0.5841,-0.231565,-0.059347,0.056429,0.853215,0.196385,1.404614,-0.079046,-0.899344,-0.057989,-0.812735,-0.060001,-0.136255,0.069001,-0.347715,-0.104578,-0.125017,-0.426123,0.280031,-0.71965,0.347999,-0.121633,0.088838,-4.221971,0.086579,0.037888,-0.045002,-0.525394,-0.060024,0.353389,0.267767,-0.864059,-0.853518,-0.503952,0.342294,0.294525,-0.156407,-0.40797,-0.029147,0.174326,-0.629043,-0.799957,-0.508192,0.529873,0.371119,0.086348,-0.476383,-1.036967,-0.086626,0,-0.310659,01.01.06.05.01.01@01.02,2873
-0.184812,-0.304396,-0.086167,-0.007222,-0.077298,-0.264519,0.259851,-0.360454,0.371355,-0.109644,-0.118159,0.746986,-0.469689,0.714925,-0.131356,-0.146447,-0.12116,-0.51921,-0.245487,-0.175538,-0.033414,0.181569,-0.327784,0.082628,-0.149812,-0.386696,-0.27247,-0.450467,-0.064924,-0.059347,1.150448,0.98313,0.659176,1.377006,-0.079046,-0.797369,-0.104042,-0.688189,0.079472,1.026857,0.091398,-0.170407,-0.143623,-0.125017,0.177707,0.438481,-0.308647,0.257234,-0.121633,0.247439,0.505233,0.160068,0.534032,-0.08595,0.568933,0.614789,0.353389,0.222721,-0.67884,-0.040908,1.090147,0.684283,0.101222,0.205621,0.048766,0.615523,0.059637,-0.735837,-0.11228,0.988573,0.659544,0.145181,0.049058,-0.096714,-0.589136,0.527116,0,-0.310659,20.01.17@20.01.25,2874
0.192692,-0.652764,0.149181,-0.727434,-0.077298,0.706733,-0.697062,0.085848,-0.60295,-0.109644,0.398133,0.552261,0.772479,0.839789,-0.131356,0.275897,-1.12299,0.086787,-1.12406,-0.175538,0.068584,-0.467379,-0.287478,-0.355487,-0.149812,0.080766,-0.608892,-0.337368,-0.4596,-0.059347,0.89766,-0.578449,-0.076293,-0.458968,-0.079046,-0.5195,-1.229791,-0.481616,-0.651908,0.687567,-0.222166,-0.047844,-0.410437,-0.125017,0.91535,0.227214,0.195176,-0.306808,-0.121633,0.737033,0.456297,0.61937,0.735853,0.364486,0.63971,-0.015036,0.368234,0.207706,0.644795,0.393895,-0.379883,0.075207,0.201068,1.025842,0.720137,0.192369,0.042752,-0.095071,0.258008,-0.495614,-0.007336,0.182837,0.804187,0.83857,-0.195919,0.147712,0,-0.310659,02.11@02.13.03@20.01.15,2875
-0.388859,0.169771,-0.458226,-0.029269,-0.077298,-0.09526,0.576397,0.522483,0.709712,-0.109644,0.112488,-0.48627,-0.146033,-0.892695,-0.131356,-0.202486,-0.969769,-0.434662,-0.887227,-0.175538,1.23223,1.321759,0.284948,0.660223,-0.149812,0.27756,0.273764,-0.266641,-0.332427,-0.059347,-0.105416,-0.025011,-0.380855,-0.254204,-0.079046,-0.192067,-0.188473,-0.015521,-0.34745,-0.450354,0.477754,-0.510724,0.168744,-0.125017,-0.561887,0.174398,-0.542922,0.354483,-0.121633,-0.021493,-0.502846,0.141695,-0.189161,0.579467,0.705043,0.262387,0.338545,-0.182688,0.296945,-0.61169,0.172788,0.047611,0.33686,0.92025,0.527881,-0.149561,-0.295262,0.65249,-0.580807,0.208746,0.205695,0.333463,0.785542,0.468161,-0.468986,-0.192636,0,-0.310659,01.04@10.03.01.03@10.03.03@12@14.07.03@32.01@40.01@42.04.03@42.29@43.01.03.05,2876
-0.431551,-0.010864,-0.517409,-0.378351,-0.077298,-0.382755,-0.63157,-0.648456,-0.517341,-0.109644,-0.541511,-0.947118,-0.604299,-1.017559,-0.131356,-0.42015,-0.065175,-0.358525,-0.069772,-0.175538,-0.480983,-0.498195,-0.464261,-0.507486,-0.149812,-0.396939,-0.051806,-0.327264,-0.038613,-0.059347,-0.42342,-0.305628,-0.364675,-0.240399,-0.079046,-0.098209,-1.242583,-0.318964,-0.549855,0.066847,-0.177371,0.361925,-0.169654,-0.125017,0.213112,0.200806,0.45507,-0.332741,-0.121633,-0.055972,-0.023275,0.288672,-0.390982,0.497569,0.525378,0.254889,0.3237,0.35035,0.364708,0.200106,0.012376,-0.443198,-0.280591,-0.406245,-0.274713,-0.357446,-0.255439,0.812682,0.189996,-0.030234,-0.442661,-0.336821,-0.463685,-0.318959,0.459444,-0.404655,-1.643239,-0.310659,12.07,2877
-0.561979,-0.949522,-0.43919,-0.734783,-0.077298,-0.375423,-0.515139,-0.096218,-0.456193,-0.109644,-0.162925,1.889371,0.202863,2.088426,-0.131356,-0.351126,-1.202547,0.295278,-0.933065,-0.175538,-0.501906,-0.494569,-0.106451,-0.38231,-0.149812,-0.43698,-0.717415,-0.139201,-0.801652,-0.059347,-0.237045,-0.666792,-0.101039,-0.472772,-0.079046,-0.989784,-1.380743,-0.915822,-0.857715,-0.323612,-0.602923,1.027852,-0.449483,-0.125017,1.000099,0.015948,3.364395,-0.203076,8.219235,0.778408,0.240979,0.417277,0.710625,0.364486,0.63971,0.292378,-0.069678,0.162661,-0.227088,-0.439071,-0.595437,-0.69156,-0.675184,-0.643826,-0.450693,-0.668137,-0.300678,-1.109618,-0.482567,-0.722016,-0.757577,-0.713384,-0.762008,-0.494904,-1.299112,-0.661311,0,-0.310659,14.07.11@14.13.01,2878
0.256562,0.050423,0.326039,0.253671,-0.077298,0.408544,1.125803,2.359653,2.560483,-0.109644,0.400265,0.811894,1.070401,1.721639,-0.131356,0.223616,-0.303846,0.369644,-0.241667,-0.175538,0.39672,0.326585,0.373163,0.306155,-0.149812,-0.171278,-0.731885,-0.28913,-0.306115,-0.059347,1.767311,1.061079,1.267585,1.834849,-0.079046,-0.243624,0.474184,0.16498,1.037069,1.000878,0.326572,1.514427,0.292389,-0.125017,-0.077374,0.100454,0.580561,0.523047,-0.121633,0.178482,0.603104,0.17844,0.693807,0.210928,0.617933,0.592295,0.360811,0.470471,-0.16836,-0.674386,-0.614235,-0.195823,-0.278994,0.190537,-0.103818,-0.378462,-0.34719,-0.575646,-0.731945,-0.646549,-0.322252,-0.306695,0.077025,-0.217097,-0.632827,-0.415814,0,-0.310659,01.04@11.02.03.04@14.07.03@30.01.05@40.20@43.01.03.05,2879
-0.544835,-0.37536,-0.392467,-0.088062,-0.077298,-0.500687,0.041544,-0.25049,0.098223,-0.109644,-0.342838,0.454899,0.445358,1.510931,-0.131356,-0.419125,-0.622075,0.304131,-0.4594,-0.175538,-0.480634,-0.064959,0.622605,0.104086,-0.149812,-0.470193,-0.08798,0.099057,0.474466,-0.059347,0.195537,0.388119,2.009002,4.694642,-0.079046,-0.559378,0.136459,0.090574,1.033667,-0.599925,0.281777,0.461202,0.194774,-0.125017,-0.723857,0.243059,-0.212115,0.724028,-0.121633,0.144003,0.544381,0.104951,0.693807,-0.055239,-0.47095,0.539809,0.486989,0.192691,-0.877611,-0.455356,-0.922528,-0.772376,-0.870085,-0.873865,-0.875895,-0.667569,-0.48641,-1.430001,-0.520352,-1.011307,-0.859461,-0.901666,-0.976427,-0.939395,-1.069735,-0.705947,0,-0.310659,20.09.07@20.09.13@20.09.16.09.03@42.09,2880
-0.187501,0.153643,-0.175115,-0.110109,-0.077298,-0.255048,-0.456924,-0.26781,-0.643716,-0.109644,-0.531705,-0.947118,-0.24699,-0.806851,-0.131356,-0.396572,-0.353938,0.022159,-0.344803,-0.175538,-0.432861,-0.427499,-0.130317,-0.385887,-0.149812,-0.430462,0.020543,-0.432541,0.062249,-0.059347,-0.667533,-0.451133,-0.604993,-0.429058,-0.079046,-0.616633,-0.531315,-0.631231,-0.505632,-0.551904,-0.01499,-0.042941,0.006052,-0.125017,-0.474909,-0.232291,0.491455,-0.436473,-0.121633,-1.779897,0.094171,0.52751,0.475167,0.272351,0.438267,-0.862301,0.405345,0.230229,-2.558131,-0.272966,-0.715746,-0.670863,-0.596905,-0.119639,-0.230972,-0.524436,-0.452959,-0.522249,-0.255861,-0.759749,-0.739052,-0.63054,-0.258588,0.171833,-0.053923,-0.572039,0,3.218089,01.03.16.01@10.01.05.03.01@10.03.02.01@12.07@14.10@32.10.03,2881
0.153698,-0.036669,0.060579,-0.363653,-0.077298,0.352023,-0.362324,-0.008005,-0.407274,-0.109644,-0.279741,-1.057462,-0.224225,-0.986343,-0.131356,-0.040177,-0.318579,-0.07434,-0.4594,-0.175538,-0.132796,-0.161032,-0.26096,-0.33224,-0.149812,-0.175313,0.664448,-0.285545,0.404301,-0.059347,-0.535305,-0.453731,-0.509341,-0.46587,-0.079046,0.378768,-0.707853,0.317404,-0.798184,0.532092,-0.194169,0.410542,-0.338853,-0.125017,0.237644,-0.211164,0.706424,-0.41054,-0.121633,0.654285,0.211618,0.61937,0.374256,0.200691,0.432823,0.149918,0.427611,0.365365,0.667382,0.100769,-0.191899,-0.124862,-0.110453,0.048176,-0.023457,-0.203521,-0.296536,0.065121,0.069085,-0.306947,-0.211105,-0.171133,-0.072136,-0.078193,-0.130382,-0.237271,0,-0.310659,11.02.03.04,2882
-0.714258,-1.010809,-0.697728,-0.962605,-0.077298,-0.892976,-0.929923,-0.792256,-0.859775,-0.109644,-0.57306,-0.09033,-0.434552,0.184254,-0.131356,-0.529836,-1.013967,-0.505045,-0.971264,-0.175538,-0.704157,-0.612395,-0.703273,-0.478874,-0.149812,-0.626324,-0.909139,-0.626145,-1.007761,-0.059347,-0.442865,-0.549868,-0.463419,-0.458968,-0.079046,-0.667905,-0.155212,-0.659309,-0.032787,-0.75107,-0.916487,-0.553213,-0.644712,-0.125017,-0.496654,0.211369,-0.439336,-0.358674,-0.121633,0.343979,-0.620292,0.352975,-0.264844,-0.106425,-0.008175,0.10493,0.3237,0.07257,0.699005,-0.63286,-0.629274,-0.242144,-0.290176,-0.21486,0.0508,-0.422765,-0.302589,0.332107,-0.565693,-0.621393,-0.368563,-0.21632,-0.239943,0.023669,0.077149,-0.438132,0,-0.310659,01.06@14.07.02.02@20.01.03.01@20.01.17@20.09.07,2883
-0.841325,-0.681795,-0.794982,-0.672315,-0.077298,-0.92475,-0.809854,-0.773727,-0.888311,-0.109644,-0.652785,1.019601,-0.499877,1.581167,-0.131356,-0.562639,-0.872532,-0.42758,-0.871947,4.534732,-0.794822,-0.701217,-0.675164,-0.505697,-0.149812,-0.641844,-0.786146,-0.555092,-0.69202,-0.059347,-0.626249,-0.643407,-0.420352,-0.458968,-0.079046,-0.828702,0.208098,-0.767209,-0.133139,-0.977788,-0.871692,-0.558115,-0.638205,-0.125017,-0.742256,0.089891,-0.156795,-0.319775,-0.121633,-0.462818,-0.130933,-0.721793,0.65176,-0.444252,-1.391055,0.209901,0.204944,-0.017521,-0.57042,-0.694742,-0.893704,-0.183996,-0.712727,-0.764502,-0.622605,-0.657346,-0.501065,-0.362057,-0.686604,-0.835217,-0.581594,-0.683259,-0.631491,-0.661588,-0.687441,-0.694788,0,-0.310659,01.04@10.03.01.01.03@14.07.03@30.01.05.01,2884
0.855929,-0.252786,0.851766,-0.290162,-0.077298,1.42043,0.288959,0.44152,0.069687,-0.109644,0.945122,0.545771,-0.0911,0.020371,-0.131356,0.674663,-0.156519,-0.416956,-0.501419,-0.175538,0.674991,0.185194,-0.524544,0.007522,-0.149812,-0.127201,-0.391845,-0.563892,-0.37628,-0.059347,1.453195,0.520632,0.01341,0.04489,-0.079046,-0.563509,0.092964,-0.249371,0.445162,3.373546,0.24818,0.133958,-0.006963,-0.125017,1.751123,0.068764,-0.575224,0.036804,-0.121633,0.433623,0.612892,0.022277,0.626533,-0.065476,-0.062619,0.254889,0.449878,0.372873,0.111727,0.524173,1.35959,2.141928,2.480763,2.581433,0.97953,1.387991,2.136462,-0.415454,0.394032,1.567154,1.984043,2.818783,2.47293,1.20898,-0.774822,1.336139,0,-0.310659,01.03.01.03@16.19.03,2885
-0.623496,0.069777,-0.641313,-0.080713,-0.077298,-0.337538,0.16889,-0.676249,0.159372,-0.109644,-0.485661,0.214739,-0.64389,-0.268376,-0.131356,-0.527102,-0.418762,-0.752489,-0.757351,-0.175538,-0.37916,0.440785,-0.559017,0.071898,-0.149812,-0.449396,0.161623,-0.595833,-0.231565,-0.059347,-0.57629,-0.264055,-0.595475,-0.392247,-0.079046,0.038802,0.297646,-0.382139,0.086275,-0.518054,0.108196,-0.811412,0.051606,-0.125017,-0.605377,-0.322079,-0.865191,-0.248459,-0.121633,-0.917934,-0.698589,0.086579,-0.180752,-0.116662,-1.140612,-0.127505,-3.268663,-0.377885,-0.936339,0.275831,0.289338,0.232896,0.102021,0.12737,0.684534,-0.454573,0.354323,0.545696,0.424259,0.334524,0.353891,0.152712,0.720284,0.699667,1.224034,0.666603,0,3.218089,12.07,2886
-0.273557,-0.268914,-0.041867,0.356558,-0.077298,0.141213,-0.023948,0.882586,0.159372,-0.109644,-0.201295,-0.057876,0.019755,0.090607,-0.131356,-0.286886,-0.465907,-0.450155,-0.688593,-0.175538,-0.105597,0.085496,-0.363848,-0.012148,-0.149812,-0.517684,-0.706563,-0.610174,-0.670094,-0.059347,0.827358,0.029553,0.116675,0.488928,-0.079046,-0.475063,-0.393155,-0.452334,0.098181,0.691503,0.42736,0.743097,0.285881,-0.125017,-0.143444,0.216651,0.19926,0.360966,-0.121633,0.185378,0.642253,0.499951,0.702216,0.251877,-0.313062,0.509818,0.331122,0.440441,-0.683358,-0.529451,-0.435024,0.149124,0.125984,0.365894,0.566536,-0.27452,-0.258944,-1.430001,-0.558136,-0.533348,-0.007336,0.115056,0.496542,0.412599,0.00069,-0.309804,0,-0.310659,01.05.25@11.02.03.04@30.01,2887
1.185362,-0.34633,1.69106,-0.565753,-0.077298,2.700258,-0.551524,-0.423291,-0.692635,-0.109644,1.825932,0.448408,0.049448,0.199862,-0.131356,2.153889,-0.683953,0.155841,-0.967444,-0.175538,1.208169,-0.476442,-0.54293,-0.530733,-0.149812,1.01538,-0.616127,-0.369636,-0.819193,-0.059347,3.40101,-0.313423,-0.061065,-0.396848,-0.079046,-0.355997,-0.482703,-0.251777,-0.201174,-0.211434,-0.793301,-0.785674,-0.735819,-0.125017,0.645216,-0.311516,-0.661731,-0.618004,-0.121633,0.799095,0.387787,0.656114,0.76108,0.56923,0.73771,0.277382,-0.210701,0.07257,-0.58849,4.137764,2.585241,2.067025,4.091087,3.597753,3.705704,0.795008,1.145677,-1.536796,3.635937,2.485338,1.798798,3.797848,3.209414,3.764805,-0.326991,1.01253,0,-0.310659,01.04@01.05.25@02.01.03,2888
-0.727704,-0.96565,-0.620547,-0.606173,-0.077298,-0.579511,-0.467839,-0.829716,-0.529571,-0.109644,-0.579029,-0.674504,-0.628053,-0.27618,-0.131356,-0.609111,-0.683953,-0.725045,-0.887227,-0.175538,-0.508182,0.127188,-0.600208,0.195286,-0.149812,-0.655812,-0.818703,-0.658087,-0.889358,-0.059347,-0.193667,-0.027609,-0.310187,-0.288714,-0.079046,-0.20047,-0.188473,-0.222295,0.252962,-0.048874,0.141793,-0.293787,0.019068,-0.125017,-0.414136,0.179679,-0.649479,0.140536,-0.121633,0.012985,0.593317,0.123323,0.449939,-0.700182,-1.799386,0.50232,-0.30719,0.395396,-0.498139,0.406923,0.007363,-0.057844,0.149947,-0.480725,0.046732,-0.12457,0.02969,-0.896029,0.280678,0.057811,-0.109221,0.107525,-0.184007,-0.068933,0.066226,-0.069887,0,-0.310659,01.05@02.16.01@16.17.09,2889
2.159208,0.840702,1.838153,0.731362,-0.077298,0.527392,0.088844,0.04154,-0.293129,-0.109644,1.712526,-0.285055,0.197914,-0.541516,-0.131356,2.705738,1.131128,0.077048,0.571968,-0.175538,1.639523,1.303632,-0.327077,-0.046124,-0.149812,2.361584,1.250473,0.414234,0.69373,-0.059347,0.317593,0.2634,-0.355633,-0.141468,-0.079046,-0.309424,-0.646448,0.112434,-0.755662,1.310648,-0.003791,-0.013526,-0.09807,-0.125017,1.834756,-0.543909,-0.278945,-0.721736,-0.121633,0.509475,0.397574,0.674486,0.197663,-0.577335,0.803043,0.337366,0.405345,0.462964,0.586067,0.210691,1.820775,2.850546,2.227553,1.64525,1.439318,0.5485,0.925219,0.171915,0.144654,1.705511,3.114034,2.532594,1.456768,1.366404,-0.796668,0.476901,0,-0.310659,02.11@02.13@02.45.15@20.01.15@32.01@42.01,2890
0.320768,-0.865656,0.413602,-0.569428,-0.077298,1.015004,0.077929,0.537789,-0.081146,-0.109644,0.806137,-0.323999,0.317182,-0.697595,-0.131356,0.609056,-0.654487,0.391334,-0.562537,-0.175538,0.562706,0.156191,0.101977,0.057593,-0.149812,-0.191144,-0.959783,-0.21058,-0.863046,-0.059347,1.762823,-0.170516,1.144571,-0.288714,-0.079046,0.231787,0.021326,0.169794,0.501291,0.83635,0.326572,0.361108,0.071129,-0.125017,0.35473,0.417355,0.243442,0.257234,-0.121633,0.661181,0.828209,0.509137,0.8704,0.487332,0.726821,0.562303,0.449878,0.455456,0.28791,0.199292,0.427192,0.207272,0.092435,-0.027246,-0.065164,-0.047323,-0.148715,-0.629043,0.069085,0.347102,0.011188,0.062337,-0.221298,-0.217097,0.055304,-0.092205,0,-0.310659,20.09.07.27@20.09.16@43.01.03.05,2891
-0.282297,-0.607606,-0.128738,-0.268115,-0.077298,0.310167,0.267128,0.563166,0.07784,-0.109644,-0.092153,-0.109802,0.144466,0.082803,-0.131356,-0.170366,-0.415816,0.453749,-0.325704,-0.175538,-0.291808,-0.220851,0.180999,-0.089042,-0.149812,-0.501854,-0.981488,-0.385606,-0.775341,-0.059347,0.257762,-0.219884,0.288943,-0.070146,-0.079046,-0.489163,0.333465,-0.408212,0.467273,0.50572,0.589742,1.217825,0.298897,-0.125017,-0.133408,0.697283,0.687489,0.685128,-0.121633,0.364666,0.44651,0.481579,0.65176,0.579467,0.383823,0.562303,0.435034,0.357858,-0.493622,-0.307979,-0.411213,-0.625527,-0.65202,-0.4317,-0.242161,-0.447189,-0.388606,-1.056221,-0.361657,-0.495614,-0.711266,-0.668197,-0.528943,-0.420822,-0.195919,-0.482768,0,-0.310659,11.04.03.01@16.03.03,2892
-0.507186,-0.462452,-0.534368,-0.066015,-0.077298,-0.393754,-0.311386,-0.258143,-0.24421,-0.109644,-0.428106,0.377009,-0.404859,0.574454,-0.131356,-0.413316,-0.819494,-0.611282,-0.955985,-0.175538,-0.597452,-0.38762,-0.685771,-0.416286,-0.149812,-0.455294,-0.239913,-0.530321,-0.091236,-0.059347,-0.120972,0.00357,-0.342546,-0.047139,-0.079046,-0.436751,-0.485261,-0.687788,-0.398477,-0.577095,-0.927686,-0.451077,-0.878987,-0.125017,-0.260251,-0.538628,-0.288227,-0.611521,-0.121633,0.40604,0.426935,0.518324,0.189254,-0.075713,0.019047,-0.105011,0.286589,0.170168,1.214003,-0.403244,-0.264586,0.105759,0.108411,0.447916,0.280694,-0.306895,-0.205741,1.239859,-0.384328,-0.281791,0.159384,0.107525,0.244832,0.329257,1.508024,-0.36002,0,-0.310659,32.01.03@34.11.03.13@40.01@42.04@43.01.03.05,2893
1.772291,2.053538,1.761319,3.689374,-0.077298,1.925457,1.489648,0.947839,1.068452,-0.109644,-0.234549,-0.979572,-0.438511,-1.31411,5.591134,0.818519,1.254883,0.133266,0.694205,-0.175538,1.923373,2.541708,0.50416,1.06615,-0.149812,0.392408,0.870642,0.086019,0.259587,-0.059347,0.133013,-0.253662,-0.214773,-0.327827,-0.079046,-0.094079,0.072496,-0.154708,-0.303227,0.362053,0.724126,-0.304001,0.598248,-0.125017,-0.092149,0.248341,-0.57708,-0.034512,-0.121633,0.178482,-0.219018,-0.786096,0.433121,0.599941,0.634266,0.46483,0.212367,0.162661,0.007824,0.210691,-0.159316,0.548276,0.606844,0.198079,0.402762,0.325847,0.179423,-0.095071,0.280678,0.246479,0.548397,0.484088,0.030412,0.245915,-0.064846,0.298358,0,3.218089,10.03.01@34.11.03.07@42.01,2894
1.864062,5.363034,2.148606,5.445808,-0.077298,2.32019,2.020862,0.516441,0.428427,-0.109644,1.156585,-0.057876,0.41616,-0.127905,-0.131356,1.181406,0.515297,0.044734,-0.023933,-0.175538,2.26755,4.566497,0.481001,1.359418,-0.149812,0.235035,0.722327,-0.143764,0.676189,-0.059347,0.191648,-0.045798,0.075512,-0.311722,-0.079046,2.420416,0.37696,1.424279,0.1339,-0.024864,1.026492,-0.672916,0.487618,-0.125017,-0.231816,0.211369,-0.71965,-0.073411,-0.121633,-0.73175,-0.581143,0.426463,0.391075,0.548755,0.666932,0.667274,0.115878,0.065062,-1.356469,0.609668,0.655279,1.195789,0.628411,0.49317,-0.179093,0.79728,0.362288,-1.163015,0.824774,0.611237,1.122655,0.649776,0.431284,-0.300439,0.503135,0.90652,0,-0.310659,12.01.01,2895
-0.305492,1.482602,-0.3274,1.065746,-0.077298,-0.325012,0.929326,-0.369316,0.823856,-0.109644,-0.586276,-0.752394,-0.590442,-0.346416,-0.131356,-0.491224,-0.183038,-0.66927,-0.413561,-0.175538,-0.343417,0.469789,-0.566796,0.168462,-0.149812,-0.540964,-0.120537,-0.601048,-0.586773,-0.059347,-0.584965,-0.367987,-0.571919,-0.373841,-0.079046,0.279784,-0.019611,-0.164334,-0.179063,-0.707773,0.404963,-0.759527,0.390004,-0.125017,-0.657787,0.449045,-0.816182,0.114603,-0.121633,-0.469714,-0.610505,-0.023654,-0.929171,0.006184,-0.10073,-0.164995,0.0565,-0.595604,-0.936339,-0.277037,-0.205685,-0.033205,0.3105,-0.047987,0.154558,-0.071747,-0.111122,-0.415454,-0.195406,-0.143434,0.140859,0.356057,-0.072136,0.310737,0.776203,-0.04199,0,-0.310659,01.02@10.03.01@34.01.01.01@42.16,2896
1.029049,1.131008,0.624724,0.992255,-0.077298,1.668514,0.547289,0.384322,0.175679,-0.109644,0.748581,0.078431,0.361722,-0.35422,-0.131356,0.759405,0.683251,0.898618,0.480291,-0.175538,0.09805,-0.161032,0.713648,-0.239252,-0.149812,0.829451,1.131098,1.670708,1.162956,-0.059347,-0.017763,-0.108157,0.235407,-0.125363,-0.079046,0.440723,-0.382921,0.463811,-0.611087,2.006546,0.466556,0.943283,0.090652,-0.125017,1.957975,0.359256,0.86793,-0.293842,-0.121633,0.50258,0.329064,0.646928,0.500395,0.38496,0.857487,0.442337,0.219789,0.395396,1.236591,0.68295,0.349493,-0.177097,-0.588118,-0.513722,-0.516813,0.064571,0.048805,1.133065,0.613181,0.221323,-0.285203,-0.63054,-0.668782,-0.615287,-0.228687,0.013805,0,-0.310659,01.05.03@02.19@42.01@43.01.03.09,2897
-0.213721,-0.036669,-0.108664,0.202227,-0.077298,-0.36198,1.005734,-0.950153,0.326512,-0.109644,0.156827,1.772536,-0.429109,1.510931,-0.131356,0.100945,-0.636808,-0.714864,-1.040022,-0.175538,-0.356493,-0.081273,-0.715294,-0.273229,-0.149812,-0.00987,-0.938079,-0.436778,-1.389281,-0.059347,0.362467,-0.014618,-0.044171,0.042589,-0.079046,-0.520639,-0.490378,-0.705437,-0.422289,-0.707773,-1.000478,-0.965842,-0.963587,-0.125017,-0.250494,-0.216446,-0.855909,-0.546688,-0.121633,0.543954,-3.047511,0.426463,0.525622,-0.27022,0.792154,0.202403,-0.054834,-0.055059,-0.064457,2.135551,2.305772,3.210276,1.890471,1.041869,0.220678,1.310744,1.273109,-0.842632,2.6082,1.818711,2.484203,1.786998,0.81351,0.162573,1.16942,1.3194,0,-0.310659,12.01.01@16.03.03,2898
-0.234899,0.447175,-0.303519,0.272044,-0.077298,-0.200665,0.507266,0.500329,0.893158,-0.109644,-0.530853,-0.908173,-0.263321,-0.564928,-0.131356,-0.472088,-0.486533,-0.184119,-0.405922,-0.175538,-0.15058,0.756196,0.066974,0.590483,-0.149812,-0.508062,-0.07351,-0.541728,-0.520994,-0.059347,-0.624155,-0.284841,-0.522666,-0.224294,-0.079046,0.321372,0.384635,-0.367499,-0.0583,-0.450354,0.34337,0.62707,1.372658,-0.125017,-0.527319,0.142708,-0.0391,0.263717,-0.121633,-0.504192,-0.258167,0.077393,0.391075,0.589704,-0.057174,0.239893,0.197522,-0.070074,-0.050904,-0.639374,-0.673137,-0.620599,-0.48268,-0.28934,-0.279799,-0.62213,-0.414411,0.385504,-0.626148,-0.722016,-0.683479,-0.532634,-0.26791,-0.32822,1.857551,-0.661311,0,-0.310659,11.02.01@11.02.02@11.02.03.01,2899
