g1,g1_bkg,r1,r1_bkg,g2,g2_bkg,r2,r2_bkg,f2,g3,g3_bkg,r3,r3_bkg,f3,g4,g4_bkg,r4,r4_bkg,f4,g5,g5_bkg,r5,r5_bkg,f5,g6,g6_bkg,r6,r6_bkg,g7,g7_bkg,r7,r7_bkg,f7,g1_ratio,g2_ratio,g3_ratio,g4_ratio,g5_ratio,g6_ratio,g7_ratio,r1_ratio,r2_ratio,r3_ratio,r4_ratio,r5_ratio,r6_ratio,r7_ratio,g1dashbkg,g2dashbkg,g3dashbkg,g4dashbkg,g5dashbkg,g6dashbkg,g7dashbkg,r1dashbkg,r2dashbkg,r3dashbkg,r4dashbkg,r5dashbkg,r6dashbkg,r7dashbkg,classification
2.553673,0.835237,2.850871,0.922835,1.6139,0.857963,1.292549,0.368152,-0.059171,3.109474,1.334177,3.414996,0.904516,-0.108052,4.91927,7.496695,4.449693,6.733159,-0.051875,1.243591,0.271915,0.555174,-0.397267,-0.067701,2.414181,1.492026,0.192047,0.333131,2.708941,0.785411,0.050999,0.154878,-0.101507,-1.111637,0.159956,-0.791057,-0.177074,0.908422,3.26336,3.692087,1.426948,-0.345504,0.693322,-0.073255,-0.741646,-0.897281,-0.81425,2.534381,1.56263,3.090718,4.513235,1.248153,2.359672,2.712599,2.845315,1.275777,3.45452,4.092551,0.609778,0.167401,0.031241,12.01.01
-0.084234,1.161851,-0.121651,0.803123,-0.357923,0.36837,-0.44635,0.159133,-0.059171,0.12081,0.642028,0.252572,0.681294,-0.108052,0.071728,0.754607,0.606589,1.106943,-0.051875,-0.299548,0.262673,-0.004149,-0.379529,-0.067701,-0.259697,1.182754,-0.155277,-0.109772,-0.154569,0.575624,0.376206,0.241696,-0.101507,-0.542442,0.707738,-0.791057,-1.810094,-1.693591,-0.509859,-0.775749,0.49853,-0.791022,0.693322,2.357132,1.969072,0.041618,0.461954,-0.166957,-0.389364,0.058892,0.018294,-0.327678,-0.323181,-0.221457,-0.147531,-0.463775,0.19138,0.543456,0.033969,-0.148089,0.358436,14.04@20.01.01.01.01@20.09.18@34.01.01.01
-0.282839,1.021874,-0.323152,0.866129,-0.429378,0.560367,-0.481929,0.209297,-0.059171,0.862132,1.290918,0.521556,0.716431,-0.108052,0.193101,1.743486,-0.021212,0.929303,-0.051875,-0.415041,0.231865,-0.363767,-0.470754,-0.067701,-0.152354,0.736519,0.652794,0.23013,0.130789,0.408748,2.224405,0.598616,-0.101507,-0.305277,0.259553,0.464713,0.656809,-0.928293,-0.909214,-1.012896,0.189057,-0.395006,-0.594807,-0.634114,0.645233,0.779976,1.409992,-0.358804,-0.476173,0.761446,0.070458,-0.443137,-0.191799,0.091112,-0.352614,-0.503783,0.467245,-0.092974,-0.325911,0.641048,2.237324,01.05@02.01@02.04
-0.395346,0.300211,-0.408983,-0.393999,-0.219144,0.512368,-0.055651,-0.041525,-0.059171,-0.253917,-0.459813,-0.11811,-0.453415,-0.108052,-0.325954,-0.358251,-0.322754,-0.570439,-0.051875,-0.178342,0.188734,-0.279458,-0.46822,-0.067701,-0.383538,-0.712641,-0.436663,-1.17068,-0.265239,-0.27306,-0.49867,-0.337093,-0.101507,-0.400143,-1.533186,-0.930587,-0.246564,-0.009936,-0.234441,0.485869,0.312846,1.882087,0.877341,0.001526,-0.205806,-0.213617,-0.522546,-0.422463,-0.260375,-0.216009,-0.309247,-0.197754,-0.350325,-0.244516,-0.400076,-0.052847,-0.075426,-0.290578,-0.239642,-0.347635,-0.472742,01.04@01.05.02.04@01.05.02.07@01.05.25@02.01.03
0.501061,-1.000025,0.674277,-1.005161,1.609525,-0.985208,1.680563,-0.963995,-0.059171,0.298138,-0.943299,0.166439,-0.848186,-0.108052,0.380966,-0.863022,0.226169,-0.759726,-0.051875,0.701891,-0.338081,0.78721,0.119675,-0.067701,0.69216,-1.048421,-0.044567,-1.053946,0.825079,-0.511454,-0.105534,-0.438381,-0.101507,-1.016771,-0.587018,0.139143,0.239867,-0.591562,1.142646,1.320624,1.303159,0.446528,-0.337181,-0.37238,0.266993,-0.69674,-0.668398,0.578848,1.699466,0.407399,0.455813,0.744953,0.752743,0.906868,0.710888,1.775762,0.261479,0.292222,0.795844,0.039122,-0.047902,10.03.01@12.04.01@43.01.03.09
-0.723206,-0.993804,-0.666478,-1.131174,-0.708393,-0.988408,-0.674369,-0.693664,-0.059171,-0.708161,-0.398741,-0.657115,-0.302534,-0.108052,-0.669176,-0.656391,-0.675448,-0.547142,-0.051875,-0.757299,-1.120602,-0.700504,-0.508765,-0.067701,-0.644779,0.365393,-0.710723,0.360597,-0.597495,-0.420864,-0.608604,-0.325035,-0.101507,0.026753,-0.188632,-0.372467,2.185593,0.724751,-0.22067,-0.282485,-0.244205,0.00101,0.178071,-1.307145,-0.647086,-0.222732,-0.19438,-0.66467,-0.639003,-0.694052,-0.6407,-0.681415,-0.669658,-0.571689,-0.636801,-0.624937,-0.651312,-0.657527,-0.66767,-0.746726,-0.58923,14.07
-0.368079,0.505512,-0.382633,0.494392,-0.495972,0.467569,-0.554877,0.334709,-0.059171,-0.079129,1.232391,-0.128903,0.658559,-0.108052,-0.15371,1.076362,-0.278694,0.70507,-0.051875,-0.586915,-0.174799,-0.641563,-0.706419,-0.067701,-0.424216,0.891155,-0.44616,0.336564,-0.254073,0.437355,-0.428772,0.135585,-0.101507,-0.257844,0.906931,-0.279447,0.865279,0.449243,-0.303296,0.239237,0.127162,-0.890027,0.06766,-0.783676,-0.489486,-0.158923,-0.449621,-0.409164,-0.536254,-0.209941,-0.237522,-0.585241,-0.47418,-0.309336,-0.401053,-0.587642,-0.202681,-0.342427,-0.587271,-0.477559,-0.466917,01.03.16.01@10.01.05@11.04.01@12.01
0.152804,-0.878711,0.126156,-0.929554,0.397947,-0.143621,0.252253,-0.267266,-0.059171,0.025032,-0.581957,-0.007279,-0.372807,-0.108052,-0.099039,-0.491085,0.015756,-0.497636,-0.051875,-0.205663,-1.169895,0.331843,-0.303508,-0.067701,-0.178568,-0.23106,1.105943,0.089362,-0.059036,-0.501918,0.538973,-0.334681,-0.101507,-0.257844,0.159956,-0.093407,-0.802486,-1.724203,-1.033152,-0.690377,0.127162,-0.345504,-0.116359,0.562384,2.032112,1.235753,0.279639,0.216737,0.412523,0.08633,-0.065819,-0.11376,-0.168305,-0.007014,0.155992,0.276484,0.03134,0.05434,0.371134,1.110035,0.610257,01.07.01
-0.549507,-1.211547,-0.462652,-0.967358,-0.567184,-0.649213,-0.557786,-0.53481,-0.059171,-0.58393,-0.584501,-0.436283,-0.472017,-0.108052,-0.49651,-0.384818,-0.480295,-0.386975,-0.051875,-0.498495,-0.430505,-0.480904,0.152617,-0.067701,-0.560034,-0.213387,-0.594587,-0.192173,-0.425784,-0.542445,-0.123255,-0.267156,-0.101507,-0.542442,-0.138834,-1.256157,-0.038094,0.510467,-0.303296,-0.680891,0.49853,-0.048492,1.429396,-0.185427,-0.552526,-0.158923,0.261408,-0.473041,-0.522521,-0.545784,-0.482906,-0.473842,-0.554242,-0.381329,-0.436405,-0.520058,-0.404134,-0.467711,-0.508914,-0.585281,-0.090729,42.19
-0.630667,-0.023292,-0.644584,-0.753136,-0.515173,-0.24602,-0.602764,-0.807928,-0.059171,-0.63347,-0.724458,-0.697587,-0.691104,-0.108052,-0.581577,-0.473374,-0.628594,-0.651978,-0.051875,-0.492534,0.191815,-0.592072,-0.371927,-0.067701,-0.561842,-0.699386,-0.59323,-1.071113,-0.557793,-0.289747,-0.477011,-0.28886,-0.101507,0.358784,0.558343,1.534443,1.629672,1.03087,-0.427233,-0.56706,-0.553678,-0.642516,-1.257273,-1.120192,-0.773166,-0.049537,0.088209,-0.638727,-0.500941,-0.582719,-0.563977,-0.51901,-0.530976,-0.544788,-0.626449,-0.543339,-0.652822,-0.601005,-0.57017,-0.51374,-0.456981,20.01.01.01.01@34.01.01.01
-0.770227,-1.48217,-0.725184,-1.414703,-0.722247,-1.266804,-0.74508,-1.078259,-0.059171,-0.879646,-1.185043,-0.83623,-1.011469,-0.108052,-0.742,-1.116884,-0.701239,-0.922805,-0.051875,-0.762267,-1.450247,-0.609481,-0.219885,-0.067701,-0.630542,-0.42546,-0.663509,-0.77241,-0.686329,-0.695018,-0.637154,-0.493848,-0.101507,1.686906,1.056326,0.278673,0.448338,-0.377279,-0.523629,-0.576546,-1.66778,-0.989031,-0.447592,-0.521942,0.077873,0.050734,0.097324,-0.678186,-0.631646,-0.79061,-0.681778,-0.659338,-0.614459,-0.633947,-0.687193,-0.665171,-0.76347,-0.655524,-0.603351,-0.608579,-0.595054,20.03
-0.338449,0.968993,-0.314239,1.042547,-0.378581,0.313971,-0.32104,0.251101,-0.059171,0.524752,1.474134,1.360676,0.966522,-0.108052,0.133787,1.318416,0.479138,1.171009,-0.051875,-0.59685,-0.378132,-0.496323,-0.392199,-0.067701,-0.353482,0.621647,-0.164774,0.467032,0.028556,0.623303,0.217376,0.314045,-0.101507,-0.827039,-0.786212,-2.046828,-1.462643,-0.989517,-0.592484,-0.443744,0.931792,0.694038,3.343188,1.57193,0.708273,0.141889,-0.057643,-0.411562,-0.406039,0.392098,0.040681,-0.578643,-0.388873,-0.037502,-0.349098,-0.344656,1.313172,0.406601,-0.469863,-0.203732,0.182334,01.05@14.07.02.02
-0.6618,-1.317308,-0.616684,-1.439906,-0.683603,-0.754812,-0.703011,-0.568253,-0.059171,-0.787933,-0.813521,-0.735153,-0.602229,-0.108052,-0.145688,-0.346443,-0.100305,-0.194775,-0.051875,-0.556614,-0.381212,-0.452303,0.821602,-0.067701,-0.625796,-0.85844,-0.37344,-0.116639,-0.641168,-0.580589,-0.504577,-0.426323,-0.101507,0.263918,1.006528,-0.093407,-0.42029,0.357408,-0.895443,-0.72832,-0.491783,-0.989031,-0.116359,0.151088,-0.457966,0.734399,0.352565,-0.579647,-0.631892,-0.733889,-0.124502,-0.537281,-0.587316,-0.599615,-0.577034,-0.664041,-0.701136,-0.088968,-0.546944,-0.367919,-0.466232,10.01.03@10.01.05.01@10.03.02@43.01.03.09
-0.38182,-0.088615,-0.392127,-0.538914,-0.281364,0.38757,-0.346997,-0.334152,-0.059171,-0.590789,-0.495438,-0.576586,-0.496819,-0.108052,-0.382736,-0.352347,-0.402276,-0.535493,-0.051875,-0.311967,0.21338,-0.353819,-0.409937,-0.067701,-0.392578,-0.120606,-0.434221,-0.391308,-0.434221,-0.258756,-0.508515,-0.296095,-0.101507,-0.210411,-0.188632,-0.093407,0.066142,-0.254831,-0.206899,-0.054824,0.065268,0.00101,-0.116359,-0.260208,-0.048207,-0.231848,-0.331116,-0.381477,-0.313589,-0.562141,-0.368147,-0.336305,-0.390013,-0.420528,-0.378591,-0.323409,-0.54735,-0.375584,-0.321827,-0.407389,-0.488844,32.01
-0.323204,-1.264427,-0.364808,-1.276089,-0.060436,-1.362802,-0.172458,-1.23154,-0.059171,-0.596632,-1.062899,-0.585718,-0.829584,-0.108052,-0.386746,-0.963386,-0.370897,-0.809233,-0.051875,-0.356426,-1.471812,-0.246381,-0.148932,-0.067701,-0.142636,-1.189803,-0.145508,-1.263381,-0.292782,-0.549597,-0.187246,-0.366032,-0.101507,0.548516,0.359149,0.185653,-0.107584,-0.254831,-0.179358,-0.386829,-0.739362,-0.49401,-0.373985,-0.110646,-0.048207,-0.250079,-0.112338,-0.239554,0.043459,-0.509377,-0.327286,-0.242923,-0.082541,-0.243235,-0.328199,-0.07432,-0.522115,-0.322177,-0.237855,-0.046124,-0.143491,01.04@16.19.03@20.01.13@20.03.25
-0.582572,0.620605,-0.576771,0.834626,-0.575691,0.931561,-0.617756,0.68586,-0.059171,-0.369002,0.517339,-0.384811,0.112906,-0.108052,-0.460626,0.854971,-0.454074,0.533255,-0.051875,-0.739913,-0.578383,-0.714432,-0.460618,-0.067701,-0.467154,1.712934,-0.332738,1.15027,-0.45432,0.189425,-0.399237,-0.052522,-0.101507,-0.115545,1.056326,-0.325957,-0.142329,0.755363,-0.716422,-0.491174,-0.058522,-0.989031,0.104463,-0.110646,-0.678606,0.333315,-0.002949,-0.635021,-0.652245,-0.436827,-0.537243,-0.708313,-0.559944,-0.489447,-0.607308,-0.679637,-0.411683,-0.510881,-0.686812,-0.427947,-0.409358,10.03.01.03
-0.571622,0.346871,-0.613003,0.236065,-0.551386,0.957161,-0.599631,0.702582,-0.059171,-0.451823,1.245114,-0.548359,0.850777,-0.108052,-0.463792,0.837259,-0.456438,0.556552,-0.051875,-0.664656,-0.21485,-0.632112,-0.181875,-0.067701,-0.494046,2.49495,-0.216873,1.66184,-0.508414,0.327694,-0.520657,0.133173,-0.101507,1.117711,1.006528,1.394913,-0.072839,0.112512,-1.033152,-0.3394,-1.234518,-0.989031,-1.183666,-0.148037,-0.300366,1.235753,-0.148801,-0.604717,-0.629685,-0.598285,-0.539199,-0.661368,-0.62746,-0.56016,-0.625277,-0.662685,-0.658645,-0.515109,-0.630406,-0.351747,-0.562506,10.03.01@11.02.03.01@11.02.03.04@32.01.03@32.05.01.03@34.11.03.13
-0.383538,0.514844,-0.441339,0.519594,-0.372505,1.584351,-0.457986,1.059307,-0.059171,-0.302695,1.100068,-0.435868,0.732966,-0.108052,-0.349173,0.438756,-0.353273,0.355616,-0.051875,-0.548169,-0.030002,-0.568694,-0.179341,-0.067701,-0.429414,3.025131,-0.435578,1.68244,-0.4104,0.129827,-0.249268,0.084941,-0.101507,0.406217,0.707738,1.162363,0.031397,0.418631,-0.509859,-0.586032,-0.615573,-0.791022,-1.036451,-0.222818,-0.489486,0.041618,0.10644,-0.425515,-0.497263,-0.428384,-0.391838,-0.557581,-0.589596,-0.437694,-0.461015,-0.548538,-0.529448,-0.392941,-0.565576,-0.574317,-0.272313,42.01@43.01.03.05
-0.536195,-0.57076,-0.474665,-0.148274,-0.610446,-1.570799,-0.622455,-1.161867,-0.059171,-0.754652,-1.004371,-0.735153,-0.651834,-0.108052,-0.511497,-0.677054,-0.482874,-0.584999,-0.051875,-0.450559,-1.058986,-0.266526,0.317329,-0.067701,-0.462408,-0.889367,0.989535,-0.085739,-0.613873,-0.718857,-0.080266,-0.344328,-0.101507,-0.400143,0.458746,0.883303,-0.142329,-0.622174,-1.225944,-1.00341,0.312846,-0.593014,-0.889236,-0.110646,0.298513,2.639545,1.346182,-0.504434,-0.495546,-0.679541,-0.476821,-0.3731,-0.420806,-0.556573,-0.473906,-0.534524,-0.695959,-0.455249,-0.305492,1.006425,-0.034883,16.17.09@32.07@34.01.01.01@34.11.03
-0.53963,-0.16327,-0.553521,-0.633423,-0.377609,0.320371,-0.395555,0.005852,-0.059171,-0.622292,-0.933121,-0.586756,-0.792381,-0.108052,-0.5725,-0.582594,-0.544343,-0.584999,-0.051875,-0.340778,0.182572,-0.368492,-0.131194,-0.067701,-0.568622,-0.862858,-0.570166,-0.861678,-0.591292,-0.313587,-0.594165,-0.322623,-0.101507,0.216485,-0.288229,-0.186427,-0.142329,-0.101771,-0.441004,-0.367858,-0.429889,0.100014,-0.042752,-0.110646,-0.142766,-0.040422,-0.130569,-0.536481,-0.405549,-0.549478,-0.546589,-0.363204,-0.529379,-0.576813,-0.538361,-0.400034,-0.527076,-0.518892,-0.364962,-0.507162,-0.574498,20.09.18
0.032567,-1.870997,0.049043,-1.906153,0.214691,-1.458801,0.30909,-1.161867,-0.059171,-0.428704,-1.187587,-0.519925,-0.953596,-0.108052,-0.207747,-1.172969,-0.343816,-0.928629,-0.051875,1.091091,-0.84025,1.214971,0.411089,-0.067701,1.070688,-0.854022,0.896734,-0.442808,-0.109657,-0.69025,-0.189215,-0.368444,-0.101507,-0.257844,-0.686615,0.976323,1.108495,-0.56095,0.164914,-0.007395,0.127162,0.545532,-0.92604,-0.895848,0.235473,-0.432389,-0.358463,0.164197,0.328411,-0.322065,-0.127545,1.183953,1.124766,-0.03904,0.10853,0.406453,-0.440801,-0.285015,1.205495,0.941189,-0.145204,01.04@10.03.01.01.03@10.03.01.01.09@11.02.01@11.02.02@14.07.03@32.01.09@34.01@34.07.01@43.01.03.05
-0.639685,-0.443225,-0.63664,-0.375097,-0.511041,-0.25882,-0.509005,-0.601696,-0.059171,-0.728993,-0.660841,-0.659605,-0.6477,-0.108052,-0.609651,-0.606209,-0.550361,-0.59956,-0.051875,-0.517123,-0.251819,-0.429174,-0.265498,-0.067701,-0.57156,-0.226642,-0.449959,-0.73121,-0.566974,-0.27306,-0.447477,-0.257509,-0.101507,0.927979,-0.53722,-0.791057,-0.628761,-0.805846,-0.785276,-0.652433,-1.110729,0.397026,0.693322,0.375432,0.487633,0.470048,0.215829,-0.618452,-0.495791,-0.688511,-0.583103,-0.507591,-0.56519,-0.556061,-0.63016,-0.465358,-0.61788,-0.52401,-0.413712,-0.396151,-0.4306,01.01@01.05
0.629671,1.479134,0.358076,0.878731,-0.215255,-0.636414,-0.360199,-0.819076,-0.059171,-0.038227,-0.956023,-0.330848,-0.666302,-0.108052,0.839651,0.326585,0.250456,0.373088,-0.051875,1.888367,0.786407,0.792184,-0.181875,-0.067701,0.581878,0.25052,-0.265986,-0.017072,-0.114867,0.051157,-0.53444,-0.15381,-0.101507,0.169052,0.807334,1.906523,1.907632,1.459437,1.955127,1.358568,-0.367994,-0.840524,-1.404488,-1.232363,-0.962286,-0.806126,-0.668398,0.535683,-0.168416,0.05942,0.840516,1.864529,0.574372,-0.1241,0.333731,-0.297415,-0.27429,0.230804,0.831322,-0.267323,-0.536125,01.03.16.01@10.03.01@11.04.01
-0.360564,1.519572,-0.514383,0.519594,-0.699158,-0.633214,-0.743513,-0.746616,-0.059171,-0.670307,-0.958567,-0.675794,-0.701439,-0.108052,-0.301046,0.308873,-0.39325,0.076052,-0.051875,-0.219821,0.268834,-0.419226,-0.526503,-0.067701,-0.374273,-0.244315,-0.298277,-0.576709,-0.568711,-0.172934,-0.586945,-0.293684,-0.101507,1.117711,1.305317,0.743773,0.900024,0.847198,-0.454775,-0.348886,-1.234518,-1.137537,-0.778825,-0.783676,-0.710126,-0.022191,-0.139685,-0.472605,-0.656905,-0.596702,-0.33272,-0.246729,-0.365151,-0.568615,-0.53465,-0.690487,-0.629096,-0.412969,-0.377213,-0.255263,-0.571071,40.10@40.20@42.01
-0.442368,-0.054399,-0.389414,0.154157,-0.429621,0.675566,-0.408757,0.515858,-0.059171,-0.406348,0.423187,-0.47717,0.205915,-0.108052,-0.466114,-0.160475,-0.398838,-0.168566,-0.051875,-0.581451,-0.815604,-0.591326,-0.714021,-0.067701,-0.542859,0.44492,-0.658354,0.508232,-0.450598,0.001094,-0.585961,-0.001878,-0.101507,-0.68474,-0.53722,0.557733,-0.663506,0.296184,0.275081,0.391011,0.746108,0.397026,-0.668414,0.412822,-0.426446,-0.477967,-0.495199,-0.445354,-0.485247,-0.465847,-0.468127,-0.526877,-0.570893,-0.465364,-0.397342,-0.454734,-0.51737,-0.400062,-0.534948,-0.705611,-0.6115,11.02.03.01@11.02.03.04
-0.48123,-0.421451,-0.465365,-0.639724,-0.201402,0.000376,-0.288146,-0.437268,-0.059171,-0.631437,-0.553965,-0.62785,-0.635299,-0.108052,-0.413132,-0.5147,-0.459877,-0.64033,-0.051875,0.208374,-0.298031,0.367904,-0.017163,-0.067701,-0.425798,-0.747986,-0.521866,-0.916611,-0.336951,-0.19439,-0.412036,-0.233393,-0.101507,-0.210411,0.110158,-0.000387,0.517828,-0.805846,-0.069191,-0.06431,0.065268,-0.296002,-0.189966,-0.559333,0.487633,-0.313888,-0.331116,-0.459088,-0.203238,-0.598285,-0.387491,0.237439,-0.391154,-0.327014,-0.449296,-0.255599,-0.586174,-0.42721,0.379302,-0.453986,-0.397024,10.01.05.01@10.03.03
-0.342743,-0.300137,-0.279945,-0.425502,0.148583,0.061175,0.183333,-0.258905,-0.059171,-0.346645,-0.523429,-0.244092,-0.478217,-0.108052,-0.365427,-0.612112,-0.328127,-0.456866,-0.051875,0.117221,-0.036164,0.166707,0.142481,-0.067701,-0.406589,-0.743568,-0.209003,-0.882278,-0.345636,-0.447088,-0.354608,-0.421499,-0.101507,-0.779606,-0.636817,-0.791057,-0.316055,-0.499726,-0.633796,-0.22557,0.869897,0.49603,0.693322,0.076307,0.172433,0.196582,-0.230843,-0.326975,0.145228,-0.305708,-0.331199,0.122741,-0.371994,-0.308823,-0.269018,0.206187,-0.20376,-0.30482,0.156737,-0.140689,-0.310343,14.07.11@14.13.01.01
-0.397923,1.012542,-0.488033,0.607803,-0.681172,-1.167605,-0.744856,-1.145145,-0.059171,-0.716037,-0.660841,-0.717097,-0.610497,-0.108052,-0.619149,-0.328732,-0.600439,-0.611208,-0.051875,-0.442362,-0.221011,-0.476427,-0.620262,-0.067701,-0.535854,-0.805422,-0.537062,-1.314881,-0.398985,-0.153863,-0.220718,-0.103166,9.848871,0.595948,1.703704,0.604243,-0.246564,-0.101771,-0.496088,-0.576546,-0.801256,-1.385047,-0.705218,0.001526,-0.142766,0.023387,0.097324,-0.475003,-0.597805,-0.675057,-0.613314,-0.433748,-0.499271,-0.39542,-0.510821,-0.65952,-0.681508,-0.574969,-0.426473,-0.43754,-0.215782,10.01.05.01
0.410883,1.171183,0.394113,0.368379,-0.145988,-0.140421,-0.142473,-0.3453,-0.059171,0.077875,-0.25115,0.040042,-0.12685,-0.108052,0.422972,0.621772,0.560595,0.448803,-0.051875,0.422968,0.259592,0.444006,-0.306042,-0.067701,0.124706,-0.054333,0.040364,-0.363841,-0.135215,0.136979,-0.366093,-0.112812,-0.101507,-0.779606,-0.487422,-0.093407,-0.802486,-0.652786,0.013434,0.315124,0.869897,0.347524,-0.116359,0.562384,0.330033,-0.359465,-0.476968,0.335115,-0.136536,0.106908,0.389739,0.410755,0.128675,-0.154332,0.38588,-0.11591,0.05485,0.546126,0.4865,0.069821,-0.366189,01.07.01@01.20.37.01
2.85362,1.295608,2.2578,0.87243,1.828022,0.016376,1.463508,-0.219888,-0.059171,1.293512,-0.078113,0.870861,0.057101,-0.108052,2.450855,0.795933,1.840913,0.786609,-0.051875,1.95046,0.475247,1.272172,-0.397267,-0.067701,2.621863,0.630483,1.691237,-0.020505,1.627556,0.413516,0.932437,0.111469,-0.101507,0.074186,0.209755,0.557733,0.413593,0.326796,0.591811,0.334096,-0.244205,-0.395006,-0.668414,-0.484552,-0.426446,-0.578238,-0.476968,2.806673,1.843168,1.351349,2.464963,1.953598,2.61377,1.636027,2.249011,1.496159,0.899051,1.845911,1.345619,1.710042,0.957666,01.05.25@11.02.03.01@11.02.03.04@34.11.03.07@43.01.03.09
-0.237965,0.891228,-0.379727,0.330575,-0.507395,-1.046007,-0.605225,-0.966782,-0.059171,-0.493995,-0.660841,-0.553755,-0.618764,-0.108052,-0.471813,-0.243128,-0.448486,-0.50346,-0.051875,-0.149779,-0.002275,-0.257324,-0.344053,-0.067701,-0.388058,-0.611023,-0.515897,-1.342348,-0.447124,-0.287363,-0.605979,-0.351562,-0.101507,0.738247,1.404914,0.697263,-0.42029,0.173736,-0.082962,0.362553,-0.925045,-1.236541,-0.742022,0.151088,-0.331886,-0.313888,-0.486084,-0.304084,-0.431788,-0.444477,-0.467909,-0.152839,-0.360133,-0.430777,-0.393045,-0.532942,-0.510899,-0.425875,-0.229432,-0.413968,-0.58272,99
1.044917,-0.791614,0.807383,-0.450705,2.721212,-0.185221,2.424367,-0.551532,-0.059171,1.029553,-0.505617,0.828936,-0.529889,-0.108052,0.92704,-0.641631,0.417669,-0.64033,-0.051875,1.023782,-0.470555,0.681264,-0.072911,-0.067701,0.941423,-0.73915,-0.224742,-1.132913,1.053862,-0.242069,-0.040886,-0.334681,-0.101507,0.121619,-0.138834,-0.000387,1.14324,0.296184,2.244315,1.462912,-0.3061,-0.048492,-0.189966,-0.895848,-0.426446,-0.833473,-0.68663,1.116456,2.759821,1.121561,1.001787,1.084734,0.988365,1.114138,0.827883,2.493644,0.916738,0.48137,0.706512,-0.136577,0.00486,01.01.09.06.01@01.01.09.07.01@01.03.01.03@01.03.04.03@01.04@02.07
0.349691,0.689038,0.119569,0.236065,0.131813,-0.652413,-0.08586,-0.707599,-0.059171,0.257998,-0.681199,-0.161696,-0.573293,-0.108052,-0.023049,-0.240176,-0.213141,-0.605384,-0.051875,0.620424,0.201057,0.199784,-0.2731,-0.067701,0.119509,-1.185385,-0.370183,-1.555216,0.032278,-0.034665,-0.449118,-0.156221,-0.101507,0.358784,0.807334,1.953033,0.865279,0.724751,0.89477,1.254223,-0.553678,-0.840524,-1.441292,-0.783676,-0.647086,-0.651162,-0.659283,0.306774,0.182992,0.338542,-0.006048,0.617314,0.181821,0.037053,0.113217,-0.029339,-0.10821,-0.174419,0.232542,-0.249781,-0.446703,01.01.06.05.01@01.02.03.01@32.01.03
-0.621864,-0.76984,-0.539959,-0.690129,-0.576906,0.221173,-0.512138,0.136837,-0.059171,-0.674372,-0.299499,-0.596718,-0.250862,-0.108052,-0.621683,-0.263791,-0.545418,-0.267578,-0.051875,-0.636838,-0.769392,-0.545565,-0.138796,-0.067701,-0.648621,-0.200133,-0.654012,-0.054839,-0.599481,-0.358882,-0.396612,-0.158633,-0.101507,-0.68474,-1.085002,-0.837567,-0.941467,-0.254831,-0.523629,-0.785235,0.746108,1.090055,0.730126,0.749337,-0.048207,0.050734,0.480186,-0.577466,-0.599031,-0.669252,-0.620704,-0.587271,-0.644339,-0.5804,-0.522931,-0.528421,-0.593939,-0.54426,-0.545923,-0.656273,-0.391542,01.04@16.19.03@20.03.25
-0.054819,0.916113,-0.068757,0.443986,-0.28185,0.208373,-0.351696,-0.175298,-0.059171,0.075588,0.125461,-0.026789,0.009563,-0.108052,0.212732,1.587036,0.114407,1.223427,-0.051875,-0.312215,-0.261062,-0.43763,-0.592388,-0.067701,-0.18015,0.860228,0.050404,0.233563,-0.074421,0.287167,-0.09733,0.05359,-0.101507,-0.637307,0.110158,0.139143,0.066142,0.602303,-0.5374,-0.197112,0.684213,-0.296002,-0.337181,-0.260208,-0.584046,0.068965,-0.249074,-0.119868,-0.300347,0.065488,0.10219,-0.29748,-0.226241,-0.107702,-0.083076,-0.341039,-0.028837,0.024966,-0.389464,0.032269,-0.10923,10.03.01@14.07.04@42.04
-0.365931,0.4433,-0.416927,0.223464,-0.148904,-0.511616,-0.157913,-0.657434,-0.059171,0.227511,1.178953,0.33829,1.619652,-0.108052,-0.442894,-0.375962,-0.398193,-0.526757,-0.051875,-0.296568,0.530701,-0.164808,0.299591,-0.067701,-0.448397,-0.478478,-0.422282,-1.102013,-0.372683,-0.187238,-0.332293,-0.023582,-0.101507,0.169052,-0.387825,-0.558507,-0.55927,-1.020129,-0.468546,-0.291971,-0.367994,0.199018,0.362089,0.30065,0.771313,-0.003959,-0.185264,-0.402624,-0.111033,0.114031,-0.428352,-0.346709,-0.427877,-0.364676,-0.427225,-0.106191,0.182537,-0.372024,-0.199315,-0.33859,-0.343577,14.01
-0.750689,-0.97203,-0.733515,-1.213083,-0.675582,-0.703613,-0.77775,-0.849732,-0.059171,-0.879392,-1.017095,-0.860305,-0.839919,-0.108052,-0.719203,-0.786273,-0.69866,-0.619945,-0.051875,-0.716069,-0.56606,-0.620672,-0.077979,-0.067701,-0.697434,-1.203057,-0.84694,-1.235914,-0.694765,-0.52099,-0.7717,-0.387737,-0.101507,1.971503,3.59604,2.139073,1.699162,-0.346667,0.137372,0.353067,-1.791569,-2.177079,-1.514899,-1.157582,0.046353,-0.423274,-0.486084,-0.694101,-0.627723,-0.807758,-0.682648,-0.684967,-0.64183,-0.661361,-0.701841,-0.716707,-0.806391,-0.675997,-0.629129,-0.756868,-0.7506,10.03.02@16.07@43.01.03.09
