Heat_Shock_05_minutes_hs_1,Heat_Shock_10_minutes_hs_1,Heat_Shock_15_minutes_hs_1,Heat_Shock_20_minutes_hs_1,Heat_Shock_30_minutes_hs_1,Heat_Shock_40_minutes_hs_1,Heat_Shock_60_minutes_hs_1,Heat_Shock_80_minutes_hs_1,Heat_Shock_000_minutes_hs_2,Heat_Shock_000_minutes__hs_2,Heat_Shock_000_minutes__hs_2.1,Heat_Shock_005_minutes__hs_2,Heat_Shock_015_minutes__hs_2,Heat_Shock_030inutes__hs_2,Heat_Shock_060_minutes__hs_2,37C_to_25C_shock___15_min,37C_to_25C_shock___30_min,37C_to_25C_shock___45_min,37C_to_25C_shock___60_min,37C_to_25C_shock___90_min,heat_shock_17_to_37_20_minutes,heat_shock_21_to_37_20_minutes,heat_shock_25_to_37_20_minutes,heat_shock_29_to_37_20_minutes,heat_shock_33_to_37_20_minutes,29C_to_33C___5_minutes,29C_to_33C___15_minutes,29C_to_33C___30_minutes,33C_vs_30C___90_minutes,29C_Plus1M_sorbitol_to_33C_Plus_1M_sorbitol___5_minutes,29C_Plus1M_sorbitol_to_33C_Plus_1M_sorbitol___15_minutes,29C_Plus1M_sorbitol_to_33C_Plus_1M_sorbitol___30_minutes,29C_Plus1M_sorbitol_to_33C_Plus_NO_sorbitol___5_minutes,29C_Plus1M_sorbitol_to_33C_Plus_NO_sorbitol___15_minutes,29C_Plus1M_sorbitol_to_33C_Plus_NO_sorbitol___30_minutes,constant_0point32_mM_H2O2_10_min_redo,constant_0point32_mM_H2O2_20_min_redo,constant_0point32_mM_H2O2_30_min_redo,constant_0point32_mM_H2O2_40_min_rescan,constant_0point32_mM_H2O2_50_min_redo,constant_0point32_mM_H2O2_60_min_redo,constant_0point32_mM_H2O2_80_min_redo,constant_0point32_mM_H2O2_100_min_redo,constant_0point32_mM_H2O2_120_min_redo,constant_0point32_mM_H2O2_160_min_redo,1_mM_Menadione_10_minredo,1_mM_Menadione_20_min_redo,1_mM_Menadione_30_min_redo,1mM_Menadione_40_min_redo,1_mM_Menadione_50_minredo,1_mM_Menadione_80_min_redo,1_mM_Menadione_105_min_redo,1_mM_Menadione_120_minredo,1_mM_Menadione_160_min_redo,2point5mM_DTT_005_min_dtt_1,2point5mM_DTT_015_min_dtt_1,2point5mM_DTT_030_min_dtt_1,2point5mM_DTT_045_min_dtt_1,2point5mM_DTT_060_min_dtt_1,2point5mM_DTT_090_min_dtt_1,2point5mM_DTT_120_min_dtt_1,2point5mM_DTT_180_min_dtt_1,dtt_000_min__dtt_2,dtt_015_min_dtt_2,dtt_030_min__dtt_2,dtt_060_min_dtt_2,dtt_120_min_dtt_2,dtt_240_min_dtt_2,dtt_480_min_dtt_2,1point5_mM_diamide_5_min,1point5_mM_diamide_10_min,1point5_mM_diamide_20_min,1point5_mM_diamide_30_min,1point5_mM_diamide_40_min,1point5_mM_diamide_50_min,1point5_mM_diamide_60_min,1point5_mM_diamide_90_min,1M_sorbitol___5_min,1M_sorbitol___15_min,1M_sorbitol___30_min,1M_sorbitol___45_min_,1M_sorbitol___60_min,1M_sorbitol___90_min,1M_sorbitol___120_min,Hypo_osmotic_shock___5_min,Hypo_osmotic_shock___15_min,Hypo_osmotic_shock___30_min,Hypo_osmotic_shock___45_min,Hypo_osmotic_shock___60_min,steady_state_1M_sorbitol,aa_starv_0point5_h,aa_starv_1_h,aa_starv_2_h,aa_starv_4_h,aa_starv_6_h,Nitrogen_Depletion_30_minpoint,Nitrogen_Depletion_1_h,Nitrogen_Depletion_2_h,Nitrogen_Depletion_4_h,Nitrogen_Depletion_8_h,Nitrogen_Depletion_12_h,Nitrogen_Depletion_1_d,Nitrogen_Depletion_2_d,Nitrogen_Depletion_3_d,Nitrogen_Depletion_5_d,Diauxic_Shift_Timecourse___0_h,diauxic_shift_timecourse_9point5_h,diauxic_shift_timecourse11point5_,diauxic_shift_timecourse_13point5_h,diauxic_shift_timecourse_15point5_h,diauxic_shift_timecourse_18point5_h,diauxic_shift_timecourse_20point5_h,YPD_2_h_ypd_2,YPD_4_h_ypd_2,YPD_6_h_ypd_2,YPD_8_h_ypd_2,YPD_10_h__ypd_2,YPD_12_h_ypd_2,YPD_1_d_ypd_2,YPD_2_d_ypd_2,YPD_3_d_ypd_2,YPD_5_d_ypd_2,YPD_stationary_phase_2_h_ypd_1,YPD_stationary_phase_4_h_ypd_1,YPD_stationary_phase_8_h_ypd_1,YPD_stationary_phase_12_h_ypd_1,YPD_stationary_phase_1_d_ypd_1,YPD_stationary_phase_2_d_ypd_1,YPD_stationary_phase_3_d_ypd_1,YPD_stationary_phase_5_d_ypd_1,YPD_stationary_phase_7_d_ypd_1,YPD_stationary_phase_13_d_ypd_1,YPD_stationary_phase_22_d_ypd_1,YPD_stationary_phase_28_d_ypd_1,DBY7286_37degree_heat___20_min,DBYmsn2_4__37degree_heat___20_min,DBYmsn2/4_real_strain_Plus_37degrees_20_min,DBYyap1__37degree_heat___20_min_redo,DBYyap1_Plus_37degree_heat_repeat,DBY7286_Plus_0point3_mM_H2O2_20_min,DBYmsn2msn4_good_strain_Plus_0point32_mM_H2O2,DBYmsn2/4_real_strain_Plus_0point32_mM_H2O2_20_min,DBYyap1__Plus_0point3_mM_H2O2_20_min,DBYyap1_Plus_0point32_mM_H2O2_20_min,Msn2_overexpression_repeat,Msn4_overexpression,YAP1_overexpression,ethanol_vs_reference_pool_car_1,galactose_vs_reference_pool_car_1,glucose_vs_reference_pool_car_1,mannose_vs_reference_pool__car_1,raffinose_vs_reference_pool_car_1,sucrose_vs_reference_pool_car_1,YP_ethanol_vs_reference_pool_car_2,YP_fructose_vs_reference_pool_car_2,YP_galactose_vs_reference_pool_car_2,YP_glucose_vs_reference_pool_car_2,YP_mannose_vs_reference_pool_car_2,YP_raffinose_vs_reference_pool_car_2,YP_sucrose_vs_reference_pool_car_2,17_deg_growth_ct_1,21_deg_growth_ct_1,25_deg_growth_ct_1,29_deg_growth_ct_1,37_deg_growth_ct_1,steady_state_15_dec_C_ct_2,steady_state_17_dec_C_ct_2,steady_state_21_dec_C_ct_2,steady_state_25_dec_C_ct_2,steady_state_29_dec_C_ct_2,steady_state_33_dec_C_ct_2,steady_state_36_dec_C_ct_2,steady_state_36_dec_C_ct_2_repeat_hyb,classification
-0.340355,-0.30073,-0.123858,-0.234804,-0.450455,-0.163397,-0.251452,-0.545366,0.450226,0.37229,0.345713,0.136939,-0.193296,0.183962,0.309403,0.007965,-0.39832,0.48613,-0.330246,1.225112,-0.401443,-0.239135,-0.240324,-0.321997,0.005744,0.471444,0.156772,0.379484,1.014615,0.30466,0.039367,0.231924,0.275767,0.022234,-0.138908,-0.072174,-0.375309,-0.149584,-0.482909,-0.478882,-0.749099,0.113988,-0.878709,0.440644,-0.009769,-1.437994,-1.865898,-1.306742,-0.648371,-0.889485,-2.020222,-0.40182,-0.438539,-0.935269,-2.828845,0.842918,0.805599,-0.994111,-0.0,0.124805,0.088971,0.296105,0.646551,0.384173,0.310601,-0.035373,0.855335,0.071009,-0.358104,0.721074,0.269008,0.108341,0.201257,0.110169,-0.014632,0.060372,-0.10514,0.479982,-0.394681,-0.728275,-0.517628,-0.517014,-0.561756,-0.614482,-0.325739,0.686132,-0.442014,-0.010005,0.155564,-0.311168,-0.221926,-0.796109,-0.863144,0.13491,0.463401,-0.257044,-0.518048,-0.273138,-0.517962,-0.423713,-0.267074,-0.542114,-0.532923,-0.428094,-0.429432,-2.381848,-1.993852,1.075173,-0.853682,-0.550727,0.297398,-0.532995,-0.522706,-0.101608,0.164137,-0.338363,-0.000803,-0.280626,-0.342456,0.027101,-0.371813,0.064891,-0.982609,0.029186,-0.450621,-0.142309,-0.313547,-0.589315,-0.072132,0.042533,0.726539,-0.334006,-0.02495,-0.041843,-0.334147,-0.272585,-0.695765,-0.102898,-0.227126,1.600434,-0.727169,-0.813144,-0.653388,0.768659,0.359865,-0.243093,0.449778,-0.183736,0.707338,0.941441,0.341683,-0.791786,0.336972,-0.767211,0.645283,-1.49718,-0.491711,-1.244235,-0.357742,-0.246685,-0.204849,-0.152557,0.109603,0.227366,-0.314197,0.044966,-0.353985,-0.021064,0.501443,0.349701,-0.12995,-0.223744,-0.243395,20.09.07.03
0.190197,0.28237,-0.1616,-0.412417,-0.093569,-0.0,-0.994287,-1.084637,-0.194287,-0.440594,-0.190511,-1.668559,-0.034769,-0.004779,-0.300132,-1.042919,-4.233044,0.697911,-2.064543,0.349224,-0.080627,-0.275061,-0.174678,-0.18857,-0.659296,1.541391,-0.183931,0.705144,0.989379,-0.338659,0.174961,0.657404,0.209483,-0.513399,0.758821,0.399681,-0.354424,-0.337982,-0.822251,-0.621834,-0.060319,-0.064055,-0.613061,-0.256578,0.059546,-0.145491,-0.330674,-0.307715,-0.378744,0.179373,-0.009715,-0.40182,-0.558844,0.128059,-1.680606,-0.749203,-2.744062,-0.389879,-0.408338,-0.191694,-0.918746,-0.490092,-0.188576,0.087418,0.289299,-0.537678,-0.120619,-0.266022,3.39881,-0.124788,-0.735449,-0.046847,-0.071398,-0.06756,-0.699071,-0.507967,-0.970202,-0.119884,-0.503978,-0.477064,-0.115574,-0.248845,-0.890475,-0.487364,0.440762,0.182732,0.936414,0.695406,1.078222,0.168473,-0.112095,-0.31196,-1.774038,-0.913467,-0.903119,-0.380577,-0.363847,-0.62002,-0.702207,-0.344071,-0.357393,-0.517815,-0.352441,-0.082177,-0.214155,0.373479,-0.312924,-2.373305,-2.704634,-0.970089,-1.406998,-0.167371,-2.330109,-0.947265,0.322252,-0.593114,-0.503925,-0.418473,-0.371778,-0.120512,0.79469,-0.392336,-0.741841,-0.60341,-0.809647,-0.007297,-0.50731,-0.097776,-0.109737,0.118774,0.404197,0.092121,-0.184056,0.210436,-0.265238,-0.287368,-0.900221,-0.209319,-0.2984,1.577467,0.190513,1.361791,-0.753763,-0.0,0.177959,0.267794,-1.464963,-0.52314,-0.488307,-0.181753,0.05597,-1.349772,-0.335375,0.122561,-0.675216,-2.122159,-0.491711,-1.328019,-1.152508,-0.172621,-0.705424,-0.470252,-0.347482,-0.523043,-1.57401,0.020945,-0.974734,-0.43756,-1.003195,0.009567,-0.652625,-0.004019,0.576415,11.02.03.01.07@11.04.02@11.04.03.01@11.04.03.05@16.03.03
0.367048,0.582754,-0.289922,-1.163234,-0.084865,-0.0,-0.631928,-0.372029,-0.28636,-0.440594,-0.328005,-0.76581,-0.193296,-0.519527,-0.342169,-0.174797,0.47558,-1.843455,0.646822,-0.995891,0.09002,-0.275061,-0.254912,-0.304206,-2.321898,1.228236,-0.214904,1.047088,-0.852858,-0.338659,0.099631,0.955239,0.32548,0.391636,1.948833,-0.0,-1.931217,0.0,-0.294386,-0.0,0.0,0.0,0.0,0.0,3.340453,-3.62188,-0.0,-0.0,0.0,-0.196706,0.0,0.0,-0.0,-0.0,-0.49956,-0.669597,-0.860164,-0.389879,-0.597158,-0.258325,-0.513041,-0.416386,-0.106701,-0.279162,-0.371036,-1.953264,-0.439682,-0.427797,-1.104158,-1.415839,-0.762968,-0.412647,-0.518551,-0.399322,-0.489549,-0.566258,-0.506022,8.9e-05,-0.462992,-0.100248,-0.088771,-0.287155,-0.671329,0.180007,1.182537,-0.079912,0.712885,0.075499,0.975704,-0.055359,0.153328,-0.283481,0.661209,-0.590889,-0.388664,-0.040863,-0.076005,0.156996,0.001273,0.001043,-0.086436,0.316458,-0.081719,0.571222,0.731526,-0.453119,-0.459092,-0.241519,-1.218264,0.065981,-0.28257,0.628399,-1.155297,-0.40912,0.322252,-0.633338,-0.259551,-0.694166,-0.23983,-0.324359,-0.13268,-0.346613,-0.397887,-1.180998,-0.622329,-0.039443,-0.251896,0.041493,0.10837,-0.123812,-0.178497,-0.279022,-0.171327,-0.093593,-0.154984,0.156123,0.865537,-0.169411,-0.2984,1.565984,0.020087,0.684825,0.320253,0.184833,-0.367757,-0.223443,-1.864561,-0.622132,-2.323874,-0.878907,-0.532262,-0.88799,-0.768666,0.466989,-0.284646,0.006677,-0.535142,-0.674504,-1.099523,-0.32075,-0.74547,-0.6291,-0.728385,-0.598084,-0.079316,-1.87668,0.607174,-0.094564,-1.003195,-1.265935,-1.107126,-1.444439,-1.088047,10.03.01.01.11@10.03.04.09@42.04.05
-0.013861,0.291204,0.246011,0.750138,0.794294,-0.0,0.708798,-1.123156,-1.42193,-0.860147,-0.822981,0.423177,0.705023,1.367884,-0.657446,1.310147,-1.728735,-1.287531,0.0,-3.248176,0.963734,0.673368,0.540135,0.460771,0.153531,-0.0,2.015154,0.03754,-2.972693,0.57271,-0.0,1.125431,2.711696,0.0,-0.0,0.066607,-0.093366,-0.293653,-0.457772,-0.002375,-0.91664,-0.140359,1.149873,0.226114,0.3137,-0.947734,0.105469,-0.477041,-0.648371,0.416898,-0.558035,-0.561234,-0.092663,0.219725,-0.49956,-0.231764,-0.086774,-1.396932,-0.631488,0.557908,0.573199,0.48037,-1.072828,-0.855215,-0.094121,-2.524065,-0.289535,1.189954,-0.944289,0.45396,0.241488,0.219189,0.877441,0.347141,0.222826,-0.085356,-0.379428,0.270029,0.151801,-0.20791,-0.624843,0.057634,-0.525231,-0.519143,1.355618,-0.320669,0.712885,5.205757,2.641615,0.0,0.226548,-0.212283,0.549671,-0.445729,0.447324,0.350324,0.016516,-0.411891,-0.450964,-0.052051,0.645147,1.782511,1.796933,1.939516,1.200523,-2.381848,-0.60526,-0.429618,0.015704,-0.180702,1.658548,4.241623,0.268032,1.82034,1.265295,3.19463,2.859807,3.789472,3.711269,3.169154,2.754416,1.893799,-0.088329,0.359236,0.579628,0.924927,2.733806,1.630803,1.725372,1.872323,2.065496,2.222756,1.553378,2.041075,0.093088,0.318736,0.735429,0.415905,0.428588,1.232962,0.138074,-0.294616,-0.201699,-0.67923,0.693358,1.053773,-0.382718,2.715333,-0.488307,-1.201664,-2.397801,-1.888518,-1.635246,1.557678,0.310509,-0.969853,-0.23113,-0.255585,-2.26518,-0.783653,0.415865,0.505526,-0.804566,0.202352,2.333548,0.189089,0.006449,-2.152544,-0.304613,-0.330567,-0.3572,-1.224714,0.129246,01.05.06.07@01.07.01@02.16.13@02.45@42.01
-2.149676,-1.758477,-0.57676,-1.163234,-1.407955,-2.143192,-1.75524,-1.970582,1.278885,1.473617,0.015729,0.291067,-0.549981,-0.107729,-0.342169,2.189692,2.692937,2.08772,1.452904,1.491007,-1.848531,-0.828311,-1.210426,-1.558414,-1.496755,-1.929412,-1.810015,0.802842,-0.146247,-1.821868,-1.557633,1.061609,-0.801345,0.428576,1.948833,-0.460759,-0.46929,-0.72586,0.0,-1.511312,-1.084181,-0.52188,0.594428,0.387012,-0.079084,0.099639,-0.487686,-0.256917,-0.580964,-0.414437,0.3226,-1.039477,-0.318234,-0.696937,0.599469,-1.50546,-1.217113,-1.763133,-0.0,-0.841349,-0.486867,-1.337711,1.137802,1.588649,0.374504,-1.724944,-2.485433,-1.614148,-0.517972,-1.326801,-1.657347,-1.643063,-2.209011,-1.323514,-1.872395,-1.732082,-1.582075,-0.17987,-0.736233,-0.979485,-1.000093,0.019324,-0.379134,0.116448,0.589117,2.437091,2.10994,1.721457,1.642069,-0.199251,-1.686328,-1.052423,-0.491351,-1.058626,-1.803414,-0.627642,-0.651689,-0.467392,0.068271,-0.821921,-0.068373,0.292159,0.131578,0.179183,-0.021943,-1.004184,0.746791,-0.711766,-1.891337,-2.055496,-1.691064,-1.662128,1.284696,0.494196,-0.987843,-1.196472,-1.495794,-0.61436,-0.195848,-1.463089,-1.01339,-0.443139,-0.019538,-0.218352,-1.075015,-0.695214,-0.87722,-0.622084,-0.425616,-0.158467,-0.333469,0.724438,0.146884,-0.332934,-0.968108,-1.174351,-1.495003,-1.393256,-0.726039,-0.087643,-1.644851,-2.700008,-1.33594,-2.313943,0.268912,0.189196,-1.131965,-1.272655,-0.336746,0.631594,0.00555,-0.964954,0.366854,-0.638051,1.017255,0.455881,0.463754,-0.02099,-2.247519,-0.65404,1.316902,1.435919,1.633216,1.352979,-0.591783,-0.387405,1.067729,0.199434,0.796997,0.888247,-0.698075,-1.224714,-0.640878,12.01@42.01
4.693094,3.030003,1.861359,3.067176,2.317588,2.421005,0.799388,0.456137,-5.074168,-3.770797,-2.651642,1.193816,2.158185,0.475653,-4.41975,-0.174797,-0.633099,0.247877,-0.45238,-1.371272,2.943241,2.196601,2.254225,2.133048,1.865395,1.306524,1.844803,-0.532365,-0.550025,5.665655,2.103414,0.933965,3.639669,1.684544,-1.64208,-0.349735,-0.145577,-0.42664,0.0,-0.764786,-0.749099,-0.394707,0.860076,0.467461,0.521645,-0.903165,-0.173663,-0.121456,-0.345041,-1.206184,-0.740809,-0.525809,-0.122739,-0.550271,-0.958856,-2.878664,-1.455079,-2.330745,-0.339676,-0.341614,0.088971,-0.846338,-0.778078,-0.855215,-1.201781,-0.651838,0.292285,1.68876,-0.890999,1.923087,2.580634,2.85738,2.044403,1.105453,1.256468,0.978458,-0.10514,1.37978,1.572654,-0.028474,0.206069,-0.708564,-0.59828,-0.709821,1.99849,-0.977278,0.154063,-0.330646,0.693781,-1.782066,3.201115,0.54242,-0.454172,0.263941,-0.243974,0.659155,0.335198,-0.231512,-0.115974,2.239862,1.503178,1.831109,1.066802,1.14775,0.939115,-1.673335,0.783333,-1.213362,-0.320833,2.434141,2.1675,0.907993,0.584328,1.974096,1.400822,1.491821,1.113254,2.759251,0.925707,0.983073,1.72206,3.234998,-0.501073,0.634278,0.329871,0.744912,1.421506,1.270341,1.379409,1.421806,1.898126,1.789756,1.336994,1.685297,0.258469,-0.3465,-0.732939,0.083339,0.442843,1.726753,0.295391,0.108683,0.019127,1.025543,1.087486,1.289566,0.166729,2.050668,-0.151506,-0.659433,-0.952429,-1.888518,-1.336425,1.643785,-0.191653,-0.012853,-0.071886,-0.49018,-2.441795,-1.098426,-1.085862,-1.08295,-0.677598,-0.22288,1.372673,0.044966,-0.013575,-1.662548,-1.003195,0.179634,0.7336,0.215707,1.545281,01.05@02.16
0.652731,0.679937,0.38943,0.080054,-0.050047,-0.341223,-1.501589,-0.795742,-0.531888,-0.781481,-0.767983,-0.25939,0.969234,0.063854,-1.266981,-4.218416,-1.102657,-1.062514,-0.244753,0.787168,0.485922,0.457816,0.576605,0.638673,0.6831,0.993369,1.364721,-0.678913,1.140796,0.17957,0.581744,-1.02324,0.839179,-1.141383,-1.036636,0.163753,-0.323097,0.105307,-0.382363,-1.352477,-0.172013,0.113988,1.391371,-0.337027,0.036441,-2.418514,-1.429755,-0.968089,-0.243931,-1.245772,-3.847955,-1.39373,-1.175406,0.201392,-1.040873,-0.0,0.0,-1.030731,-0.0,-0.341614,-0.630826,1.180578,-0.499702,-0.348986,-0.498843,-0.240862,0.723957,0.124934,-0.198235,0.275884,0.213969,0.352207,0.201257,-0.032015,-0.475581,-0.668268,-1.307787,0.809908,-0.094116,-0.925654,-0.892879,-1.551382,0.022634,-1.345412,0.341859,0.248393,-1.131228,-3.152288,-0.53643,0.0,1.041122,2.706848,1.497744,1.038126,0.592015,0.638566,0.828642,0.462253,1.676227,-0.361769,-0.384489,-0.396319,-1.435332,0.002381,-0.021943,1.514972,1.221836,-1.119313,-0.292788,0.460675,-0.921718,-0.059835,-0.703447,-0.466778,-0.214209,-0.009869,-0.281113,0.34331,-0.489065,0.006014,0.316424,1.954762,-0.191515,-0.548402,-0.372572,0.333447,0.302969,0.721456,0.755171,1.345565,0.962096,1.150565,0.694208,0.727931,-0.568437,-0.316934,-0.937395,-0.728123,0.286041,1.680819,0.138074,-0.150581,-0.48275,-0.352287,0.481135,-0.459237,1.065825,0.551637,-0.420947,-1.03383,-1.288562,-0.368485,-0.768666,1.356762,-0.638018,-1.594833,-0.245607,-0.523693,-1.099523,-0.357782,-0.565263,-0.35679,-0.169727,0.677611,0.134212,-0.60359,-0.674372,-0.633558,-0.304613,-1.209246,-0.4481,0.630743,-0.01981,01.01.03.02.01@01.01.03.02.02@01.02@02.10@42.01
0.0,0.0,-0.191793,-0.775715,-0.241546,-0.744295,-0.79499,-0.87278,-1.068982,-0.427483,0.510705,1.369962,0.097337,0.115329,-0.657446,-0.0,-1.767864,-0.175684,-1.685929,-1.590244,-0.585742,-0.260691,0.02226,-0.366472,1.040252,-4.539038,1.024017,-0.0,-0.0,-1.232159,0.551612,-2.108213,-0.0,-1.141383,2.282871,0.635608,0.554059,-0.182831,-0.709137,-0.0,0.051376,0.063118,1.970966,0.0,0.336805,-1.482563,-0.749372,-0.155321,-0.833739,-1.621851,-1.75437,1.032907,-0.333272,-0.495271,-0.778418,-8.112761,-0.939486,-0.55467,-0.0,-0.708086,-2.03116,0.0,-0.106701,-0.890128,-1.244383,-0.355022,-0.514755,-1.479335,-1.343961,-0.0,0.131411,-0.024677,0.004946,-0.304533,-0.238122,-0.347666,-0.33723,0.330015,-0.080454,-0.315572,0.28648,-0.593634,-0.233036,-0.296686,-2.155452,-0.255008,-0.926326,0.332012,0.0,0.280389,2.606202,0.713296,0.122108,-0.848951,-0.838812,2.275372,1.877209,1.142143,-0.082475,-0.273278,-0.176755,-0.080429,-0.048904,0.847955,0.700773,-4.153129,-3.601696,-1.746309,-2.368097,-1.636134,0.439431,0.520862,-0.229004,1.243756,0.406956,0.130915,0.293883,0.589983,0.705795,0.687846,0.398079,0.633884,-0.638655,0.139203,-0.310133,0.738483,0.945908,1.327687,1.740414,1.359427,1.296835,1.088708,1.107882,1.019022,-0.430619,-0.923039,-0.286852,-0.26253,-0.041816,1.462632,-0.307657,-2.095059,-0.131436,-0.0,-0.883156,-0.085897,-0.532568,-0.070602,-1.111389,-1.201664,-0.532262,-1.311291,-1.067487,-0.035301,-0.09866,-1.672955,-0.824677,0.582255,-0.81694,-1.265071,-1.946852,-0.470252,-1.058501,-0.347948,0.176917,-1.828639,-1.05483,-2.912036,-1.83612,-1.209246,-1.311651,-1.127058,-0.01981,20.01.01.07@20.03
-0.462791,-0.495096,-0.705082,-0.880668,-0.624546,-0.198963,-0.197098,-0.699443,0.204697,0.437845,0.166971,-0.611682,-1.316194,-0.776902,0.75079,-0.277601,-1.493956,-0.519827,2.246773,1.303317,-0.02602,-0.339726,-0.466438,-0.71338,-0.868661,0.340963,-2.243638,0.265503,0.484656,1.537689,-0.864595,1.104157,1.137456,0.428576,-0.869617,-0.696686,-0.354424,-1.025081,0.698503,-0.621834,0.702925,0.800725,1.922666,1.647376,0.614065,0.277916,-0.383012,-0.409311,-0.479854,-0.572786,0.605068,1.263172,2.087862,1.649718,-0.155088,-0.0,-4.072706,-0.53636,1.806,-0.991269,1.436956,2.15104,1.023176,0.907858,0.204095,0.101619,-0.815049,-0.252541,0.654398,0.097807,-1.478472,-1.787166,-1.870919,-0.837721,-1.774618,-1.324044,-1.392183,0.270029,-0.804543,-0.225853,0.527712,-0.018986,-0.196512,-0.646262,2.245749,1.233307,0.321709,0.481645,1.513922,0.184461,-0.340908,0.92689,1.68364,0.98974,0.07756,2.05919,1.918329,2.807179,3.150186,-0.069749,-0.366425,-0.307222,-0.532923,-0.143673,-0.191089,0.294755,2.573887,2.799411,2.764086,2.582151,-0.318078,-0.425459,-0.093448,0.72483,-0.948315,-1.022168,-0.755486,-0.766716,-0.672326,-0.978074,-0.721764,-1.64717,0.599578,-0.328368,1.063533,0.16629,0.285354,-0.073199,0.236226,0.056395,0.075657,0.153978,1.25426,0.23631,0.065524,0.303953,2.612709,-1.100597,0.043712,-1.339346,-0.425645,-0.150581,-1.426278,0.348304,-0.367757,-0.439587,1.015875,-0.410005,-0.033625,0.076453,-0.885202,-0.25304,-0.275611,-0.322325,0.198917,-1.243282,0.261079,-0.004233,-0.287096,0.105121,-1.045816,-0.765255,-1.185469,-5.150566,-0.677194,-0.867816,-0.434082,-0.315061,-0.627035,0.40639,-0.539,-0.272572,0.104403,01.03.01.03
0.0,0.088003,0.095044,0.0,-0.128387,-0.080412,-1.75524,-0.834261,-0.42447,0.844287,-0.273007,1.700236,0.229442,0.321229,0.057181,-0.140529,-2.798283,1.108235,0.0,0.0,0.233364,0.048267,-0.043386,0.531932,0.055006,-0.0,-0.0,-0.0,5.405701,0.840759,-0.879661,-0.91687,-2.044166,-1.030562,-0.514701,-0.044418,0.637598,0.127472,0.422003,-0.272396,-0.35817,-0.496445,-0.033467,0.681991,-0.402554,-0.100922,-0.766818,-0.239984,-0.833739,-0.909279,-0.408493,0.288975,-0.212967,-0.513604,-1.040873,-0.0,0.0,0.067872,0.089459,-1.241136,1.855747,0.210115,-0.647077,-0.628285,-0.988769,-0.697502,-1.303026,-0.077285,0.627753,0.142326,-0.061224,0.950788,-0.594895,-0.458565,-0.391772,-0.391385,-0.928004,-0.26985,0.028842,-0.477064,-1.134111,-0.018986,-0.233036,-1.567869,0.317133,2.196334,1.010923,2.341363,0.821928,1.127755,0.01604,0.08675,-0.026609,0.054266,-0.051053,0.031198,0.057636,-0.314764,-0.300219,-0.290976,-0.321266,-0.412518,-0.319626,-0.297414,-0.198778,0.255394,2.500803,-1.432811,-0.236699,-1.438787,0.048841,0.542369,0.584328,0.34044,-0.033507,0.023651,0.150134,-0.432983,-0.093222,-0.40168,0.246433,0.578001,0.014857,-0.328368,0.017674,0.134144,0.179666,0.221724,0.243747,0.583153,0.732737,0.930629,0.395089,0.171623,0.051743,0.303953,-0.342613,0.655353,0.656663,-0.501049,-0.281437,0.641614,-2.18913,1.165661,0.056689,1.52536,0.766126,-0.311013,-1.26295,-1.046741,-1.994441,-0.137594,-0.873253,0.251722,-0.731011,0.006677,-0.708863,-0.473423,-0.46371,0.34583,-1.306115,-0.220634,-0.677598,-2.574161,-0.207433,-1.372248,0.34686,-1.49105,-2.051068,0.15129,-1.152576,-0.296985,-1.013519,01.04@10.03.01@10.03.03@14.07.03
0.40786,-0.406748,0.608332,0.725918,0.759476,1.235499,1.451633,1.419121,-1.038291,-1.738587,-1.510447,0.51125,-0.549981,-0.811218,-0.846612,-0.0,-2.928716,-0.983097,-3.408013,0.302301,0.847694,0.479371,0.729779,0.692044,0.055006,0.693262,0.497476,0.151521,0.484656,-0.14209,0.913197,-0.299925,0.242625,0.410106,0.36215,-0.918736,-0.417078,-0.204995,-0.093294,-0.796553,-0.637405,-0.547315,-1.144357,-1.195147,-0.356344,-1.549417,-0.906383,-0.307715,-0.800036,-0.731136,-0.65773,-0.437245,-0.919758,-0.220273,-0.0,-2.520437,0.0,-0.463119,-1.060624,-0.52485,-1.141228,-0.662073,-0.859953,-1.239251,-1.095275,-0.720334,-0.327071,-0.697422,-0.411393,-1.170984,-1.0932,-0.434816,-0.191366,-0.221593,-0.447645,-0.405958,-0.442725,0.270029,-0.107778,-0.566782,-0.061967,-0.133915,-0.415658,-1.313633,0.218229,-0.058025,6.114831,-0.480278,-0.023842,0.024581,-0.0,0.0,0.0,-0.0,0.0,-0.329105,0.273518,-0.14826,-0.60171,0.001043,-0.086436,-0.104728,-0.573942,-0.535712,-0.121893,-1.673335,-1.116846,-0.555017,-0.545191,0.139986,0.037005,0.391818,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-1.051399,-0.93346,-0.52867,0.172719,-0.005289,-0.04043,-0.011965,0.694049,0.614959,1.074962,0.815128,0.514464,0.024179,0.037859,0.084886,0.176458,-0.854331,0.314281,-2.077472,0.166297,-2.510331,-0.235522,-0.519345,0.032,0.616277,-0.226162,-0.521987,-1.576062,-1.238142,-1.061159,-1.216897,0.266073,-0.935596,0.026208,-0.85363,0.079551,-0.728632,-0.579975,-1.786668,-1.627571,-1.464798,-1.32348,-0.207433,-2.525236,-1.915869,-2.030045,-2.212279,-1.521036,-2.447902,-1.175886,-1.187418,01.06@10.01.09.05
