chip_affymetrix_chip=B,chip_affymetrix_chip=A,chip_affymetrix_chip=C,chip_affymetrix_chip=D,chip_affymetrix_chip=A-D,pp_number_of_probe_pairs,a_fy4_a,alpha_fy5_alpha,gal_gal,heat_heat,rel_alpha_fy5_alpha,rel_gal_gal,rel_heat_heat,avg_abund,median_deviation_of_log_fc_gal,sig_gal,sig_and_fc_gal,median_deviation_of_log_fc_fy5_alpha,sig_fy5_alpha,sig_and_fc_fy5_alpha,median_deviation_of_log_fc_heat,sig_heat,sig_and_fc_heat,thrshld_gal,thrshld_fy5_alpha,thrshld_heat,below_threshold_in_all_conditions,classification,id
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.294536,-0.238547,-0.284514,-0.228821,0.12969,-0.038235,0.924964,-0.269714,-0.519705,-0.398314,-0.244582,-0.873241,-0.311952,-0.224357,0.612862,0.144559,-0.262428,0.405014,0.432706,-0,-0.786808,20.01.07@20.09.13,2722
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.300971,0.12969,-0.038235,-0.126172,-0.30146,-1.019882,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,11.04.01@11.06.01@16.03.03,2723
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.238547,-0.291277,-0.240846,0.12969,-0.038235,1.020522,-0.282413,-0.519705,-0.398314,-0.244582,-0.927353,-0.311952,-0.224357,1.441299,0.031969,-0.262428,0.405014,0.432706,-0,-0.786808,11.02.03.04,2724
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,1.064501,-0.277189,-0.233006,-0.291277,-0.294958,0.12969,-0.038235,-0.603961,-0.30146,-0.819811,-0.398314,-0.244582,-1.035577,-0.311952,-0.224357,-0.31913,0.009451,-0.262428,0.405014,0.432706,-0,-0.786808,01.04@01.05.25@02.19@10.03.01.03@10.03.02@11.02.03.01.07@11.04.01@12.07@14.07.03@32.01.05@34.11.09@40.01@43.01.03.05,2725
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.304802,-0.294958,0.12969,-0.038235,-0.126172,-0.295111,-0.819811,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,14.13.01.01@16.01@20.09.13@32.01,2726
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.288754,-0.233006,-0.304802,-0.276921,0.12969,-0.038235,-0.126172,-0.288762,-0.319634,-0.398314,-0.244582,-0.927353,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,10.03.01@18.02.01.01.01@30.01.05.05.01@42.01@42.04.03@42.04.05@42.29@43.01.03.05,2727
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.306983,0.12969,-0.038235,-1.655097,-0.30146,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,-1.458232,8.588789,-0.262428,0.405014,0.432706,-0,-0.786808,20.01.10@20.09.07.03@20.09.07.05@20.09.07.29,2728
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.306983,0.12969,-0.038235,-0.126172,-0.30146,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,20.01.09@20.01.10@20.01.13@20.03.22,2729
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.312996,0.12969,-0.038235,-0.126172,-0.30146,-0.919847,-0.398314,-0.244582,-0.765017,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,01.03.01@01.04@40.01,2730
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.236713,-0.227466,-0.20336,-0.222809,0.12969,0.614795,-1.559539,-0.231619,-0.319634,0.430924,-0.244582,-0.602681,-0.311952,-0.224357,-0.629794,1.270456,-0.262428,-3.986405,0.432706,-0,-0.786808,14.07@20.01.15@32.01.01@32.07,2731
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.244088,-0.291277,-0.306983,0.12969,-0.038235,-0.126172,-0.30146,-1.119918,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,10.01.02@10.01.05.01@11.04@12.07@42.01,2732
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.282972,-0.238547,-0.291277,-0.264896,0.12969,-0.038235,-0.126172,-0.282413,-0.419669,-0.398314,-0.244582,-0.873241,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,0.432706,-0,-0.786808,10.01.03@10.03.01.01.03@10.03.01.01.09@14.07.05@14.10@14.13.01.01@16.01@16.19.03@43.01.03.05@43.01.03.09,2733
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.25406,-0.216384,-0.257463,-0.282933,0.12969,-0.038235,-0.126172,-0.263365,-0.519705,-0.398314,-0.244582,-0.927353,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,01.03.04@01.05.09.04@01.05.09.07@10.03.01,2734
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.236713,-0.210843,-0.291277,-0.210784,0.12969,-2.836936,-0.22173,-0.250667,1.280933,1.121954,4.087519,-0.710905,-0.311952,-0.224357,-0.008466,-0.350836,-0.262428,-5.450211,0.432706,-0,-0.786808,01.02.07.01@11.02.03.01.01@11.02.03.04.01,2735
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.25406,-0.238547,0.10773,-0.156672,0.12969,2.947045,1.211637,-0.149079,1.981182,0.845542,-0.244582,-0.981465,-0.311952,-0.224357,1.337745,0.122041,-0.262428,0,0.432706,-0,-0.786808,01.01.09.01.01@01.01.11.01@02.04,2736
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.259842,-0.233006,-0.264226,-0.270908,0.12969,-0.038235,-0.699519,-0.269714,0.180543,-0.398314,-0.244582,-0.386234,-0.311952,-0.224357,-0.008466,0.009451,-0.262428,-1.058792,0,-0,-0.786808,14.13,2737
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.276921,0.12969,-0.038235,0.542733,-0.295111,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.405752,-0.024326,-0.262428,0.405014,0.432706,-0,-0.786808,01.01.06.05.01.01@01.02.03.01@16.21.07,2738
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.306983,0.12969,-0.038235,-0.126172,-0.30146,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,01.04@10.03.01.01.11@10.03.04.03@16.03.01@16.19.03,2739
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.300971,0.12969,-0.038235,-0.126172,-0.30146,-0.719776,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,10.03.01.01.11@14.07.05@14.10@14.13.01.01@16.01@16.19.03,2740
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.294536,-0.244088,-0.304802,-0.288946,0.12969,-0.038235,-0.126172,-0.295111,-0.419669,-0.398314,-0.244582,-0.873241,-0.311952,-0.224357,-0.215576,-0.339577,-0.262428,0.405014,0.432706,-3.453974,-0.786808,20.01.01.01@20.03.22@20.09.13@34.01.01.01,2741
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.233006,-0.311565,-0.270908,0.12969,-0.038235,-0.699519,-0.295111,-0.719776,-0.398314,-0.244582,-0.873241,-0.311952,-0.224357,-0.422685,0.144559,-0.262428,0.405014,0.432706,-0,-0.786808,11.02.03.04.01@16.03.01@32.05.01.03@32.07,2742
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.312996,0.12969,-0.038235,-0.126172,-0.30146,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,01.04@10.03.01.01.11@10.03.04.07@14.07.03@32.01,2743
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.294958,0.12969,-0.038235,-0.126172,-0.30146,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,11.04.03.01@11.04.03.05@16.03.03,2744
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.294536,-0.233006,-0.284514,-0.270908,0.12969,0.241635,0.160502,-0.288762,-0.119563,-0.121901,-0.244582,-0.873241,-0.311952,-0.224357,0.509307,-0.260764,-0.262428,0,0,-0,-0.786808,10.01.03@10.01.05.01@11@14.07.05@14.10@14.13.01.01@16.01@43.01.03.09,2745
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.288754,-0.227466,-0.2507,-0.210784,0.12969,0.241635,0.733848,-0.257016,-0.61974,0.154511,-0.244582,-1.035577,-0.311952,-0.224357,1.02708,-0.024326,-0.262428,0,0.432706,-0,-0.786808,01.05@01.07@02.01,2746
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.294536,-0.210843,-0.284514,-0.240846,0.12969,-0.038235,0.924964,-0.269714,-1.019882,-0.398314,-0.244582,-0.27801,-0.311952,-0.224357,1.02708,0.054487,-0.262428,0.405014,0.432706,-0,-0.786808,11.02.03.01@16.03.01,2747
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.23093,-0.227466,-0.216886,-0.222809,0.12969,0.987955,0.542733,-0.231619,-0.219598,0.845542,-0.244582,-0.332122,-0.311952,-0.224357,0.509307,-0.046844,-0.262428,-3.986405,0.432706,-0,-0.786808,10.01.05.01@14.07.05@14.10@14.13.01.01@16.01,2748
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.271407,-0.238547,-0.270988,-0.288946,0.12969,-0.038235,-0.603961,-0.276064,0.48065,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,-0.31913,0.009451,-0.262428,0.405014,0.432706,-0,-0.786808,14.04@16.07@20.01.10@20.01.21@20.09.01@42.10.05@43.01.03.09,2749
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.25406,-0.19422,-0.20336,-0.210784,0.12969,0.708085,0.256059,-0.22527,-0.019528,0.430924,-0.244582,-0.602681,-0.311952,-0.224357,-0.422685,-0.046844,-0.262428,0,0.432706,-0,-0.786808,20.09.07.03,2750
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.300971,0.12969,-0.038235,-0.126172,-0.30146,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.06.02.01@14.07.01@42.01,2751
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.294958,0.12969,-0.038235,-0.126172,-0.30146,-1.219953,-0.398314,-0.244582,-1.035577,-0.311952,-0.224357,-0.215576,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,12.04.03,2752
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.294536,-0.249629,-0.304802,-0.294958,0.12969,-0.038235,-0.126172,-0.295111,-0.819811,-0.398314,-0.244582,-0.927353,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,14.04@16.01@20.09.03,2753
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.311565,-0.282933,0.12969,-0.038235,-0.126172,-0.295111,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,-0.112021,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.06@10.03.01@14.07.01@30.01.05.05.01@34.01.01.01@43.01.03.05,2754
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.265625,-0.233006,-0.304802,-0.222809,0.12969,-0.038235,0.542733,-0.269714,-1.019882,-0.398314,-0.244582,-0.873241,-0.311952,-0.224357,0.819971,-0.09188,-0.262428,0.405014,0.432706,-0,-0.786808,01.05.02.07,2755
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.184672,-0.160975,-0.291277,-0.102559,0.12969,-2.836936,1.11608,-0.193524,1.58104,1.121954,4.087519,-0.819129,-0.311952,-0.224357,-0.008466,0.493587,-0.262428,-5.450211,0.432706,-0,-0.786808,01.05@01.07,2756
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.270908,0.12969,-0.038235,0.351617,-0.295111,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.716416,-0.170693,-0.262428,0.405014,0.432706,-3.453974,-0.786808,01.03.16.01@10.03.01.01@11.04@14.04@16.03.03@20.01.10@32.01@34.11.03.07@40.20@42.01,2757
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.282933,0.12969,-0.038235,1.402753,-0.295111,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,1.441299,0.178336,-0.262428,0.405014,0.432706,-3.453974,-0.786808,01.01.06.05.01.01@01.02,2758
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.259842,-0.221925,-0.2507,-0.156672,0.12969,-0.038235,2.549447,-0.231619,-0.219598,-0.398314,-0.244582,-0.710905,-0.311952,-0.224357,-0.215576,1.833405,3.809549,0.405014,0.432706,-3.453974,-0.786808,20.01.17@20.01.25,2759
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,0.173834,0.160396,0.953082,0.378438,0.12969,3.413495,0.064944,0.422351,1.180898,1.536573,4.087519,-0.386234,-0.311952,-0.224357,-0.112021,-0.272023,-0.262428,0,0.432706,-0,-0.786808,02.11@02.13.03@20.01.15,2760
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.282972,-0.233006,-0.291277,-0.270908,0.12969,-0.038235,-0.699519,-0.282413,-0.419669,-0.398314,-0.244582,-0.981465,-0.311952,-0.224357,-0.422685,0.144559,-0.262428,0.405014,0.432706,-0,-0.786808,12.07,2761
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.282933,0.12969,-0.038235,-0.795077,-0.295111,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,-0.422685,0.23463,-0.262428,0.405014,0.432706,-0,-0.786808,14.07.11@14.13.01,2762
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.306983,0.12969,-0.038235,-0.126172,-0.30146,-1.019882,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.04@11.02.03.04@14.07.03@30.01.05@40.20@43.01.03.05,2763
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.300971,0.12969,-0.038235,-0.126172,-0.30146,-1.219953,-0.398314,-0.244582,-0.927353,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,20.09.07@20.09.13@20.09.16.09.03@42.09,2764
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.271407,-0.233006,-0.29804,-0.282933,0.12969,-0.038235,-0.126172,-0.288762,-0.719776,-0.398314,-0.244582,-0.656793,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-2.700762,-0.808186,-0.786808,01.03.16.01@10.01.05.03.01@10.03.02.01@12.07@14.10@32.10.03,2765
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,0.381998,0.387573,0.838114,0.38445,0.12969,0.148345,-0.126172,0.517589,0.280579,-0.260107,-0.244582,-0.00745,-0.311952,-0.224357,-0.31913,-0.41839,-0.262428,0,0.432706,-0,-0.786808,01.06@14.07.02.02@20.01.03.01@20.01.17@20.09.07,2766
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.282972,-0.238547,-0.29804,-0.288946,0.12969,-0.038235,-0.126172,-0.288762,-1.119918,-0.398314,-0.244582,-0.710905,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.03.01.03@16.19.03,2767
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.300971,0.12969,-0.038235,-0.126172,-0.30146,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,12.07,2768
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.294958,0.12969,-0.038235,-0.508403,-0.295111,-0.319634,-0.398314,-0.244582,-0.981465,-0.311952,-0.224357,-0.31913,-0.069362,-0.262428,0.405014,0.432706,-0,-0.786808,01.05.25@11.02.03.04@30.01,2769
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,0.572816,0.913957,0.175358,0.865447,0.12969,-0.224815,-1.846213,0.695368,0.580685,-0.260107,-0.244582,-0.440346,-0.311952,-0.224357,-0.112021,0.932687,-0.262428,0,0.432706,-0,-0.786808,01.04@01.05.25@02.01.03,2770
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.294958,0.12969,-0.038235,-0.126172,-0.30146,-1.019882,-0.398314,-0.244582,-0.873241,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,20.09.07.27@20.09.16@43.01.03.05,2771
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.265625,-0.233006,-0.291277,-0.300971,0.12969,-0.038235,-0.126172,-0.288762,-0.61974,-0.398314,-0.244582,-0.710905,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,32.01.03@34.11.03.13@40.01@42.04@43.01.03.05,2772
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.294958,0.12969,-0.038235,-0.126172,-0.30146,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,10.03.01@34.11.03.07@42.01,2773
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.207801,-0.149893,-0.03429,-0.078509,0.12969,1.734275,0.829406,-0.123682,0.680721,0.845542,-0.244582,-0.873241,-0.311952,-0.224357,0.923526,0.031969,-0.262428,0,0.432706,-3.453974,-0.786808,01.05.03@02.19@42.01@43.01.03.09,2774
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.288946,0.12969,-0.038235,-0.126172,-0.295111,-0.519705,-0.398314,-0.244582,-1.035577,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,20.01.01.01@20.01.25@20.03,2775
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.244088,-0.257463,-0.288946,0.12969,-0.038235,-0.126172,-0.276064,-1.119918,-0.398314,-0.244582,-0.710905,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,11.04.03.01@14.10@16.03.03,2776
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.244088,-0.291277,-0.300971,0.12969,-0.038235,-0.126172,-0.30146,-0.219598,-0.398314,-0.244582,-0.927353,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,12.01.01@42.16,2777
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.271407,-0.244088,-0.291277,0.059777,0.12969,-0.038235,4.078372,-0.199873,-0.61974,-0.398314,-0.244582,-0.656793,-0.311952,-0.224357,1.337745,1.292974,3.809549,0.405014,0.432706,-0,-0.786808,32.01.01@32.07.07.01,2778
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.29804,-0.228821,0.12969,-0.038235,-0.699519,-0.269714,-0.719776,-0.398314,-0.244582,-1.035577,-0.311952,-0.224357,-0.422685,0.144559,-0.262428,0.405014,0.432706,-0,-0.786808,11.02.03.04@32.01.01,2779
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.282972,-0.233006,-0.243937,-0.276921,0.12969,0.894665,-0.603961,-0.269714,-0.119563,0.707336,-0.244582,-0.819129,-0.311952,-0.224357,-0.422685,0.054487,-0.262428,0,0.432706,-0,-0.786808,14.10,2780
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.271407,-0.221925,-0.311565,-0.294958,0.12969,-0.038235,-0.126172,-0.282413,-0.919847,-0.398314,-0.244582,-0.765017,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,10.03.01.01.09@10.03.05.01@18.02.01,2781
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.288754,-0.233006,-0.304802,-0.300971,0.12969,-0.038235,-0.126172,-0.295111,-0.61974,-0.398314,-0.244582,-0.981465,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,14.07.05@14.10@14.13.01.01@16.01@42.19,2782
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.265625,-0.233006,-0.291277,-0.066485,0.12969,-0.038235,2.83612,-0.231619,0.48065,-0.398314,-0.244582,-0.54857,-0.311952,-0.224357,2.476846,0.45981,-0.262428,0.405014,0.432706,-0,-0.786808,30.01,2783
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.282972,-0.244088,-0.291277,-0.276921,0.12969,-0.038235,-0.126172,-0.288762,-0.219598,-0.398314,-0.244582,-0.656793,-0.311952,-0.224357,0.819971,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,12.04.01,2784
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.300971,0.12969,-0.038235,-0.126172,-0.30146,-0.61974,-0.398314,-0.244582,-1.035577,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,02.13@14.10,2785
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.282972,-0.233006,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.295111,-0.819811,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,01.05@01.07.01@02.01@02.08@16.01,2786
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.259842,-0.199761,-0.2507,-0.222809,0.12969,-0.038235,0.064944,-0.244317,-0.819811,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.405752,-0.3058,-0.262428,0.405014,0.432706,-0,-0.786808,01.03.16.01@11.04.01@42.01,2787
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.294536,-0.233006,-0.291277,-0.276921,0.12969,-0.038235,0.542733,-0.295111,-0.61974,-0.398314,-0.244582,-0.819129,-0.311952,-0.224357,0.923526,-0.103139,-0.262428,0.405014,0.432706,-0,-0.786808,01.05@14.07.02.01,2788
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.312996,0.12969,-0.038235,-1.272866,-0.30146,-1.219953,-0.398314,-0.244582,-0.819129,-0.311952,-0.224357,0.198643,0.335961,-0.262428,0.405014,0.432706,-0,-0.786808,11.02.03.01.04@11.02.03.04,2789
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.249629,-0.277751,-0.162684,0.12969,-0.038235,1.880542,-0.257016,-1.219953,-0.398314,-0.244582,-1.035577,-0.311952,-0.224357,2.166182,0.223371,-0.262428,0.405014,0.432706,-0,-0.786808,12.04,2790
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.288946,0.12969,-0.038235,-1.08175,-0.295111,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,-0.940459,1.191643,-0.262428,0.405014,0.432706,-0,-0.786808,01.06.02.01@14.07.01@30.01@42.01@43.01.03.09,2791
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.265625,-0.221925,-0.277751,-0.252871,0.12969,0.241635,-0.890634,-0.263365,-0.119563,-0.121901,-0.244582,-0.440346,-0.311952,-0.224357,-0.52624,0.403515,-0.262428,0,0.432706,-0,-0.786808,12.01.01@12.04.02@42.16,2792
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,0.052405,0.021874,0.22946,0.366413,0.12969,0.521505,2.549447,0.174731,-0.119563,0.292717,-0.244582,-0.54857,-0.311952,-0.224357,-0.215576,1.833405,3.809549,0,0.432706,-3.453974,-0.786808,01.04@01.05.02.07@01.05.25@02.01,2793
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.304802,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.61974,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,10.01.05.01@10.03.02,2794
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.161542,-0.144352,-0.061341,-0.126609,0.12969,0.428215,-0.126172,-0.130031,0.080508,0.016305,-0.244582,-0.873241,-0.311952,-0.224357,-0.215576,-0.41839,-0.262428,0,0.432706,-0,-0.786808,20.01.23@20.01.25,2795
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.294958,0.12969,-0.038235,-0.126172,-0.30146,-1.219953,-0.398314,-0.244582,-1.089689,-0.311952,-0.224357,-0.112021,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.04@14.13.01@16.19.03,2796
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.294536,-0.244088,-0.304802,-0.282933,0.12969,-0.038235,-0.126172,-0.295111,-0.61974,-0.398314,-0.244582,-0.710905,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,14.04@16.01@20.09.13,2797
