cln3_1,cln3_2,clb2_2,clb2_1,alpha0,alpha7,alpha14,alpha21,alpha28,alpha35,alpha42,alpha49,alpha56,alpha63,alpha70,alpha77,alpha84,alpha91,alpha98,alpha105,alpha112,alpha119,cdc15_10,cdc15_30,cdc15_50,cdc15_70,cdc15_80,cdc15_90,cdc15_100,cdc15_110,cdc15_120,cdc15_130,cdc15_140,cdc15_150,cdc15_160,cdc15_170,cdc15_180,cdc15_190,cdc15_200,cdc15_210,cdc15_220,cdc15_230,cdc15_240,cdc15_250,cdc15_270,cdc15_290,cdc28_0,cdc28_10,cdc28_20,cdc28_30,cdc28_40,cdc28_50,cdc28_60,cdc28_70,cdc28_80,cdc28_90,cdc28_100,cdc28_110,cdc28_120,cdc28_130,cdc28_140,cdc28_150,cdc28_160,elu0,elu30,elu60,elu90,elu120,elu150,elu180,elu210,elu240,elu270,elu300,elu330,elu360,elu390,classification
-2.088933,0.410203,-0.82879,0.009325,0.465498,-0.53096,-2.421351,-1.240946,0.0,-0.139536,0.678554,0.44279,1.017281,1.291498,0.523017,0.655271,0.343386,0.182085,0.540864,-0.578309,0.065628,0.221344,-0.301283,-0.190783,-0.434221,-1.370914,-1.511864,-0.169509,0.415023,-0.037078,-0.060416,0.165776,-0.491946,-0.859662,-0.016009,-0.7225,-1.326307,0.104064,-0.329544,0.798184,0.258478,1.619644,-0.362409,1.362098,1.162754,1.65802,-1.177396,-0.361683,0.068291,-0.823728,0.266751,-0.543632,-0.661922,-0.286552,-0.174514,1.682659,0.663391,-0.234578,0.0,0.695286,0.054699,0.110338,0.58647,-2.219976,-1.297491,1.085088,0.811383,3.358516,2.507255,1.515335,0.849724,-1.079655,0.990845,1.726035,-2.819321,-1.876,-0.898928,11.04.01@11.06.01
-0.955655,-0.466613,-0.234004,0.495167,0.100111,0.220337,-0.938258,-0.097063,0.0,-0.326258,-0.493263,-0.800263,0.015413,1.328954,-0.431435,0.292944,0.153242,0.752293,0.502079,-0.780415,0.332471,0.689301,1.122901,-0.268139,-0.240662,-0.650034,-1.793459,-1.3452,-1.173735,0.256647,-3.124704,0.66534,3.141986,-0.250566,-1.966085,0.158435,-1.1733,0.92437,-0.427937,-0.401453,-0.641006,1.330931,-0.133666,2.196832,2.089817,1.907099,-0.277489,0.558227,1.24453,0.160543,0.680679,-1.052559,-0.720455,-0.579557,-1.36644,-3.899089,1.33983,1.079601,-0.868733,0.73074,0.391821,1.933291,0.956958,-1.525935,-0.150369,0.092021,0.624074,0.766247,1.600677,1.124206,1.602072,-0.180635,0.079522,0.617294,-0.606675,-1.022175,-1.026758,12.01.01
2.267105,2.291371,-0.462768,-1.006525,-1.02041,-0.641445,0.292989,2.499861,1.800278,1.316898,0.927122,-0.841698,-1.62765,-2.07953,-0.66182,0.937081,1.721931,0.847327,0.346938,-0.335782,-0.620538,-2.079447,0.320544,0.911546,0.081935,-0.277165,-1.019073,0.25374,0.22532,0.657181,-0.28513,0.770512,-0.324226,0.164727,-0.606163,0.243687,-0.58313,0.421602,-0.132757,-0.172951,-0.255512,-0.958146,-0.154461,0.690239,0.029677,0.018245,0.496431,-1.003481,1.264134,0.911697,-0.121307,0.502497,-0.896052,-0.792652,-1.146875,0.068425,0.704388,1.605272,0.841523,0.0,-1.428637,-0.618844,-1.379966,-0.75806,-0.150369,-0.249346,-0.687087,-0.385873,0.029276,0.021933,0.640738,0.432333,1.218676,0.062924,0.788994,0.770858,-0.430218,01.05@14.07.02.01
0.584895,2.13195,-0.783037,0.185995,-0.387072,-1.061288,-0.490532,0.150263,1.580827,0.084531,1.459766,-0.0,0.416161,-1.143134,-1.089677,-0.592745,2.007147,-0.150536,0.81236,0.472643,-0.696779,0.182348,-0.241107,-0.326157,0.555079,1.239169,1.022488,1.594028,-0.841756,1.031014,0.429871,0.612755,-0.268319,0.413903,0.317557,0.328939,0.094472,0.844986,0.777381,-2.086657,-1.026499,-2.649176,-0.736716,-0.246291,-0.124834,0.018245,-0.493466,-0.297504,0.930866,0.989402,1.223959,0.530771,0.274599,-0.04682,-1.272341,0.457397,0.007451,0.466317,-0.704285,0.0,-0.316135,-1.113646,-1.26597,-0.669459,-0.653983,-2.049279,0.093366,-0.961933,0.119934,0.377505,2.103637,1.453947,1.294619,-0.966621,1.129401,0.144719,0.677642,02.45.11@20.09.07@20.09.13@20.09.14@20.09.16@20.09.18.09.01@42.25@42.29@43.01.03.05
0.496358,0.123245,-0.050993,-0.056926,0.075752,0.308725,1.216424,-0.40622,0.556722,-0.92377,0.074891,-0.758827,-0.305184,-0.506384,-0.168137,-0.43171,-1.225302,-0.150536,-0.273624,-0.012412,0.446832,1.58622,0.721722,0.582781,0.619598,-0.600318,0.553164,-0.404647,-0.225223,-1.10517,-0.182987,-0.149738,-0.743526,0.469275,-0.606163,-1.091925,0.946939,0.0,1.441536,-0.858457,0.729637,0.753506,1.072433,-0.673838,-1.54118,-0.998831,0.532427,0.002002,-0.010125,-0.797826,-0.224789,0.559045,0.713593,0.752286,-0.174514,-0.184407,-0.136036,-0.585026,-0.572727,0.0,-0.214998,0.188464,-0.069009,0.895825,-0.821855,-0.559679,-0.437342,-0.558691,-1.360809,-0.44031,-0.69677,0.922708,0.573155,-1.125013,1.605971,1.340074,-0.302388,14.04@16.01@20.01.10@20.09.16@20.09.18.09.01@42.04.03
0.779678,0.123245,-0.82879,-1.75737,-0.655023,-0.818221,-1.190104,-0.560799,0.081244,0.15922,0.358968,0.484225,0.055488,0.355101,-1.155502,0.41372,-0.41719,1.417535,0.308153,0.998119,0.21811,1.937188,1.283372,0.969563,1.372326,1.3386,-0.455884,1.100238,-1.055171,0.737288,-0.816273,0.586462,-1.190779,0.026296,-1.068024,0.613112,-1.064009,0.712678,-0.501732,0.998124,-2.140145,-2.112996,-1.256587,0.853114,0.724974,0.765484,-0.74544,-0.746762,-0.186561,0.471365,1.198089,1.887911,1.269653,1.098565,0.23325,-0.087164,-0.709983,-0.205374,0.545517,-4.410142,0.0,0.422844,-0.01201,0.260851,-0.262283,-1.676879,-0.905614,-0.616297,0.029276,0.270834,1.351289,1.167895,0.155465,0.102521,0.754953,0.002415,-0.004118,10.01.03.05
-0.070281,-0.163713,-0.714408,0.185995,-0.265277,-0.044827,-0.3786,-0.468052,0.0,-0.027502,0.358968,-0.966003,-0.064736,1.478778,-0.036489,0.574754,-0.274582,0.182085,0.114227,0.796013,-0.582418,0.065358,-0.622226,1.25965,-0.197649,-1.072619,0.57663,-1.110062,0.0,-1.078468,0.246013,-0.885938,0.57028,-0.0,1.959727,-0.0,1.187378,0.077602,0.0,-1.001271,1.500623,1.330931,1.529919,-1.976837,-1.38667,-1.102614,0.820398,-0.746762,-0.794285,-1.238157,-0.819811,-0.373989,-0.954585,-0.819289,0.076417,1.274238,0.355919,0.553929,0.085064,0.978921,0.0,0.500971,0.928459,-0.846661,0.940797,1.178188,0.53042,-0.93313,-0.54489,-0.618096,0.557144,-0.017177,0.87693,-1.085415,0.006058,0.429328,0.592422,01.05.03@02.19@14.07.02@40.01
0.177624,-0.833282,-1.97261,-0.366097,0.441139,0.640179,0.488869,-0.097063,-0.723409,0.383287,-0.138167,0.235615,-0.144886,-0.468928,-0.859292,-0.190159,0.723674,-1.385985,0.0,0.028009,0.332471,-0.012635,-0.221048,0.911546,0.79165,0.14542,0.20117,0.535906,-0.20151,0.550372,-0.162559,-0.596716,-1.190779,0.718451,0.035309,-0.324658,-0.298975,0.20991,0.728185,-0.087262,0.772469,0.114215,-0.466384,-0.572041,-0.820131,-0.936561,2.188256,1.94879,1.362154,-0.227985,0.21501,-0.430537,0.245333,0.938744,-0.456813,-1.370771,-1.365923,-1.198309,-1.855418,-0.971069,-0.484696,-0.358422,-0.268502,0.511887,0.856861,1.457488,0.717729,1.486321,0.301249,0.519734,-1.365523,-1.815217,-2.616476,0.538098,-1.627896,-0.652184,-0.302388,14.07.05@14.10@14.13.01.01@16.01
0.567188,-0.610092,0.452288,-0.123177,2.950132,2.916168,0.320972,0.397589,-0.650259,1.055487,-0.315715,-0.303041,-1.026529,0.579837,-1.550447,-1.679726,-0.464726,0.182085,-1.165683,-2.437685,-1.535427,-1.338514,-0.983287,-0.848312,-1.165442,-0.351739,0.693961,-0.287078,0.177895,-0.86485,0.021299,-0.991109,3.952633,1.74284,1.266936,-0.0,1.449676,-1.166088,1.220151,-0.829895,-0.0,-0.360099,1.717072,-1.834321,0.055429,-1.164884,0.208461,0.108969,0.146707,-0.616513,-0.483494,-0.713274,-0.632656,0.565828,0.421449,0.126771,-0.238526,-1.023085,0.282401,0.0,0.560382,-0.045916,1.327446,2.239606,2.115898,-0.125213,1.248437,1.169489,-0.242697,-0.973668,-1.323726,-2.877695,-1.932984,-0.451849,-1.219408,-1.249862,-0.941538,01.05.25@02.01.03@11.02.03.04
-0.017159,-0.51444,-0.371262,0.27433,-0.508868,1.303089,-0.434566,0.861326,-0.394233,-0.400947,0.003872,0.028439,-0.665857,0.28019,-0.036489,-1.27714,-1.700663,-0.150536,1.161427,-0.254939,-0.201214,1.274248,-0.100694,0.079965,0.340014,1.413174,0.013441,0.0,0.936704,-0.0,-0.264701,0.218362,0.067121,0.303158,-0.811435,0.812033,-0.408265,-1.166088,-0.157355,0.169803,0.108564,0.382305,-0.88228,-0.307369,-0.227841,-0.355375,-1.195394,-0.46865,-1.166761,-1.160452,0.421974,0.756961,1.035522,0.992017,0.484181,0.846369,-0.668987,-0.380598,-0.474058,0.801649,0.0,0.839519,0.643468,-0.994329,1.388454,-0.745879,-0.499778,-0.817918,-0.695986,-0.618096,1.351289,1.208759,1.446506,-0.768632,0.61879,0.343945,0.592422,10.01.03.05@10.01.05.01@16.03.01
1.204657,0.282666,0.864063,-0.564851,1.439864,1.87761,3.231191,0.459421,1.105349,-1.110492,-0.670811,-2.623407,-1.387202,-1.105678,-0.003577,-0.673262,-0.940086,-1.053364,-0.739046,-1.225048,-0.277455,-0.480592,0.641487,0.466747,0.36152,-0.177733,0.083839,-1.15709,-0.082946,-0.117185,-0.244273,0.297241,0.123027,-0.139821,0.035309,0.044766,0.22562,-2.092241,0.236218,-0.544267,0.065732,-0.298232,-0.029692,0.221974,1.446023,0.184298,2.332241,0.70798,-1.872505,-1.963409,-2.294429,-2.070414,-1.715508,-1.005747,-1.46054,1.021406,0.970863,1.342436,1.795319,0.73074,-0.214998,1.178068,1.384445,0.674323,-0.374198,-1.211379,-1.249013,-1.624401,-1.602563,-1.400355,-0.153407,2.434696,0.914901,-1.045817,2.456989,1.055466,1.359402,01.03@01.04@01.05.02.07@02.01
0.283868,-1.646329,0.772558,0.031409,-0.16784,0.573888,0.656766,-0.220726,0.26412,-0.288914,0.18142,1.188622,-0.906305,-0.131825,-1.418799,-0.471969,-1.13023,-1.195916,-0.700261,-0.659151,0.065628,3.731025,-0.862934,0.81485,0.124949,-0.0,-0.0,-0.24005,0.0,-0.0,0.0,-0.728181,0.374607,-0.0,0.625464,-0.0,1.274811,-1.563011,2.450067,-0.258639,1.800451,1.083464,0.0,-2.709774,-0.408103,-0.978074,-1.429369,0.0,-1.303989,-0.927335,-1.388962,-3.568923,-3.764148,-0.952473,1.801573,0.165668,0.909369,-0.263782,3.867359,2.007097,2.38084,0.761393,4.091857,-2.662981,-0.038454,0.588554,0.093366,-1.019539,-1.058617,0.341948,2.145435,2.312102,0.687071,-0.05587,0.61879,1.368535,1.359402,20.01.07@20.09.18
0.744263,0.0,-1.97261,-0.189428,1.220632,0.507597,-1.665813,-0.158894,-1.125736,0.345942,-0.280205,0.152744,-0.625782,1.216587,-0.925117,0.615012,1.674395,-1.005847,-0.661476,-0.376203,0.484952,0.494319,1.062724,1.278989,0.619598,0.642578,-1.136404,-1.392228,-1.173735,0.496968,-1.490417,0.533876,0.206887,0.303158,-0.580505,2.176062,-0.648705,0.844986,-3.084556,0.112677,-0.833752,0.815373,-0.653537,0.914192,0.80223,0.433378,0.730407,1.157239,-0.127749,-0.176181,-0.509365,0.389402,0.099001,0.326096,0.891946,-1.234631,-0.361515,-0.117762,-0.704285,0.0,-0.585833,-0.306337,0.472474,0.984426,0.856861,0.464421,-0.281251,0.449414,0.029276,-0.404753,0.47355,-1.529165,-0.37614,0.577696,-1.117286,-1.050636,-0.685878,01.03.10@30.01.09.07
1.169242,-0.29125,-0.57715,-0.520683,0.148829,0.043561,-0.098772,-0.035231,0.11782,-0.139536,0.110401,-0.593087,0.456235,-0.506384,-0.036489,-0.109642,-0.512262,-0.198053,-0.002128,0.796013,0.065628,0.338333,-0.0,1.104937,0.490559,0.219993,1.63261,-0.639785,0.0,-1.559109,0.0,-0.649302,1.800227,-0.0,0.676782,-0.0,0.0,-1.37778,0.0,0.112677,-0.0,-0.0,0.0,-0.633119,-0.202089,-0.293105,1.018377,0.536834,0.577995,0.523169,-0.457624,0.106665,0.596528,0.539191,-0.739111,-1.25408,-0.402511,0.028258,-0.079384,-0.90016,-0.450984,0.0,0.0,0.113183,-0.010476,0.588554,-0.156379,-0.472282,-0.333355,0.733077,-0.571378,0.268875,0.345324,-0.372653,0.14222,-0.139889,-0.259778,01.06.10@11.02.03.04.01@16.03.01@42.19
0.407821,-0.785455,0.543794,-1.205278,0.733449,-0.066924,-0.574481,-0.158894,-0.79656,-0.139536,-0.244696,0.44279,0.536385,-0.693663,0.621754,-0.834296,0.628602,-0.388122,1.432923,-0.093254,-0.468057,-0.051631,1.504021,0.81485,0.146455,-0.476029,0.013441,-0.498702,0.130469,-0.17059,0.593299,-0.281202,0.123027,-0.139821,-0.400892,-0.665666,0.050755,-0.345782,0.113226,-0.629955,1.136546,-0.731301,0.885279,-0.653478,-1.206407,-0.396888,-0.727442,-0.810942,0.205519,-0.538807,0.447844,-2.664163,-1.481378,-1.378663,-1.335074,3.335789,1.524313,0.0,-1.164738,1.049829,0.324397,0.292633,1.327446,-0.108319,-0.486112,0.433387,-0.125161,1.111883,1.207827,1.266435,1.643869,-0.139771,-0.262224,-0.174664,-1.287489,-1.136018,-1.878959,12.01.01
0.248453,0.394261,-0.783037,0.716003,-1.994777,-0.884512,-1.24607,0.0,0.629872,0.756731,1.140179,1.064316,-0.86623,-0.506384,-1.649184,0.41372,0.343386,1.702639,0.540864,0.553485,0.904276,1.976184,0.360661,0.408729,-0.111623,-0.202591,0.060373,-0.968979,0.0,-1.612514,-0.060416,-1.490673,2.219527,-0.0,-0.606163,-0.0,0.640925,-0.372243,0.0,-1.972406,1.372125,0.588528,1.529919,0.303411,-0.124834,-0.479915,-0.673448,-1.816426,0.440767,1.507439,1.301571,1.746542,0.684327,0.246185,-0.801844,-1.137388,-0.791976,0.466317,1.203307,0.73074,0.0,-0.592802,-0.866983,0.17225,-1.101641,-0.870013,-2.247993,-0.702706,0.966073,-0.049181,1.476681,1.372217,1.294619,1.409251,0.482628,-0.196811,-1.111978,10.03.01.01.09@10.03.03@11.02.03.01@11.02.03.04.01
0.142209,-0.227482,2.145141,-0.101093,0.100111,0.507597,0.796681,0.768578,0.337271,0.233909,0.216929,-1.173178,-1.587575,-1.330413,-0.530171,-0.310935,1.00889,0.182085,0.540864,-0.376203,-0.124973,0.065358,0.460956,0.698816,0.146455,-0.252307,-0.315087,-0.216537,0.486161,-0.544422,0.205156,-0.018274,0.598234,-0.665859,-0.246939,-1.006673,0.772074,-0.451628,0.260816,-0.515704,0.087148,0.114215,0.760511,0.527364,-0.536862,-1.268667,-0.997414,-0.789549,-0.284581,-0.979139,-0.198919,-0.741548,-0.544857,-0.126731,-0.331347,2.227219,1.01186,0.0,-0.506948,0.305288,-0.282423,0.995772,0.700467,-0.285521,-0.542069,-0.994146,1.342091,1.2847,1.691335,0.235276,0.849724,-0.384958,-0.679914,0.102521,-0.266268,-1.619852,-0.472828,01.01.03.02.01@01.02@02.10@16.21.07
0.354698,-0.992703,-0.0,-1.205278,0.027033,0.131949,-0.014823,0.150263,0.849323,0.49532,0.14591,0.401355,-0.144886,-0.880942,-0.20105,-0.99533,-0.512262,0.229603,0.463294,-0.133675,0.942397,-1.221525,0.781899,0.38939,0.383027,-0.525744,-0.0,-0.475189,0.0,0.123135,0.0,0.086898,-0.0,0.164727,-0.0,-0.012068,0.0,-0.31932,0.0,-0.315765,-0.0,-0.0,0.0,-0.001979,0.106932,-0.376132,0.280454,0.793553,-0.304185,0.134641,-5.39889,-2.324878,0.157534,0.139638,0.0,2.480051,1.585807,0.553929,0.019285,0.978921,0.0,0.0,0.0,0.969659,1.304518,0.588554,1.061128,-1.077144,-0.363574,-0.120296,-0.989349,-1.120519,0.231409,-1.006219,-1.661937,-0.082967,0.507202,01.05@01.20.15@02.01
0.195331,-0.753571,0.063389,0.053493,-0.16784,-0.199506,0.488869,-0.653546,0.19097,0.83142,0.927122,0.235615,0.376086,-0.880942,0.029335,-1.116106,0.581066,-1.813641,-0.118484,-0.457045,0.866156,0.767294,-0.040517,-0.229461,0.210975,0.269709,0.76436,-0.075454,0.462448,-0.86485,0.777157,-0.202324,0.011214,0.192413,-0.785776,-0.040486,0.57535,-0.636858,0.580595,-0.258639,0.129981,-0.875657,0.032692,-0.083416,-0.021827,-0.189322,0.586422,-0.318897,0.617203,0.911697,-0.121307,-0.00643,-0.222928,0.592465,0.327349,-0.14551,-0.238526,-0.789454,-0.145163,0.0,-0.316135,-1.087603,-0.069009,0.674323,-0.234305,0.433387,1.123564,0.334202,0.814977,-0.582539,-0.028016,-0.507551,-1.02166,-0.927023,-0.198187,-0.822949,-0.430218,10.01.09.05@14.07.04@42.10.03
0.460943,-1.024587,0.360782,-0.344014,0.41678,0.264531,1.328355,0.335758,0.373846,0.943454,-0.244696,-1.214613,-0.786081,-0.056913,-0.20105,-1.719984,-0.607334,-0.578191,-0.506335,-0.861257,1.171119,0.494319,0.119954,0.582781,0.103442,-0.650034,-0.526283,-1.415742,5.22872,0.069731,0.572871,-0.438959,0.682094,-0.0,1.010347,-1.859191,0.0,-1.510088,2.351674,-0.515704,-0.0,0.671017,0.0,-1.101384,-1.38667,-1.496991,1.576319,-0.27611,-1.088345,0.186445,0.344362,0.389402,0.128268,1.018654,1.393809,-0.612276,-0.259024,0.583133,-0.178053,-1.573793,-1.866896,0.0,0.0,0.851524,0.633032,0.185121,0.343111,-0.846721,-0.333355,-0.546982,-0.069813,0.105417,-1.287463,-1.045817,0.993238,0.087798,-0.600658,14.07.07@18.02.01
-0.672335,-0.402845,-0.371262,0.738087,2.14628,-0.265797,0.348954,0.892242,-0.211357,-0.998459,-0.315715,-1.090308,0.095563,-0.131825,-0.036489,0.172168,0.818746,0.609741,-0.040913,-0.780415,-1.459186,-0.948549,0.721722,0.60212,1.028222,0.170278,-0.127357,-0.169509,-0.462351,-0.86485,-0.366844,-0.333788,-0.212413,-0.167507,0.420193,0.044766,2.761164,-0.901473,-0.501732,-0.430016,-0.705254,-0.5457,0.115871,0.160896,-0.279344,-0.666725,0.31645,0.023395,1.93067,0.39366,-0.147178,0.106665,-0.339993,0.033091,-1.36644,-0.262201,0.232931,1.079601,-1.493634,0.0,-0.922955,0.266591,-1.379966,-0.492257,-0.458133,0.340287,0.624074,0.535823,0.905634,0.875306,-0.237001,0.105417,0.45924,0.379707,-0.402431,-1.847539,0.123712,10.01.02@10.03.01.01.09@10.03.04.03@10.03.04.05
0.0,0.808755,0.177771,0.362664,-0.240917,0.021464,0.153074,0.490337,0.154395,0.345942,0.820593,0.44279,-0.26511,-0.843487,-0.464347,-0.71352,-0.084438,-0.293087,0.230583,-1.588839,1.476082,0.221344,-0.080635,0.060625,-0.154636,0.344283,0.928623,-0.122481,1.102694,-0.704636,0.858871,-0.386374,1.045487,-0.0,0.548487,-0.0,0.859506,-1.033781,0.629791,-0.344327,0.129981,-0.710678,1.030843,-1.366056,-0.330848,-1.725314,-0.547461,-0.490043,0.617203,-0.098476,0.447844,-0.402263,-0.164395,-0.206641,-0.990043,0.535191,0.519905,-0.234578,0.0,0.48256,0.189548,-0.202169,0.27298,0.17225,0.213353,-0.621746,-0.156379,-0.299464,0.512784,0.44862,0.264564,-0.507551,-0.641942,0.4985,-0.130105,-0.026046,0.081102,16.01@20.09.07
0.266161,-0.084003,0.475164,0.009325,-0.070403,-0.619348,-0.266669,-0.097063,0.227545,1.503621,0.536516,0.940011,-0.545633,-0.468928,-0.398522,-0.471969,-0.322118,-0.863295,-0.118484,-0.214518,1.056758,0.572312,-0.682403,-0.654921,-0.090117,-0.302023,-0.643614,0.018602,-1.197448,0.496968,-0.591559,0.560169,-0.436039,0.607706,-1.016706,-0.040486,-0.102252,0.024679,0.06403,-0.230076,-0.38401,0.134837,0.427794,1.443535,1.317265,1.305157,-0.241492,-0.618403,0.107499,-0.253887,0.447844,0.191486,0.069735,0.299459,0.170517,0.574088,0.048448,-0.088558,-0.704285,-0.120164,0.0,0.188464,-0.211504,0.925359,-0.570048,-0.125213,1.435745,0.79505,0.452346,-0.155853,-0.320595,0.023688,-0.034394,0.260913,-1.151327,-1.278322,-1.708519,10.03.01.01.01@11.02.03.01.01@11.02.03.04
-0.265063,-0.753571,-0.0,0.473083,0.830885,0.0,0.0,0.397589,-0.430808,-0.400947,-0.315715,1.727278,-1.667725,0.0,-0.563083,1.098115,-0.322118,0.134568,0.191798,0.028009,-2.030991,0.845287,0.801958,0.892207,0.727131,0.045988,-0.760945,0.512392,-0.652053,0.52367,-1.326988,0.717926,-0.296273,0.109355,-0.554846,0.073184,-0.342691,0.765601,-0.501732,-0.344327,-0.019933,-0.504455,-1.007049,0.66988,0.261443,0.205054,-2.275282,-2.073145,0.519183,1.429734,2.28465,2.453386,1.533049,1.258386,0.67238,-1.331874,-0.156534,-1.519553,1.071749,0.624377,0.0,-1.660532,-0.3255,0.068883,-0.010476,2.636754,1.466963,1.111883,0.301249,1.622007,-0.69677,-0.58928,-1.705153,0.894479,-3.500136,-2.274451,0.294152,01.05.25@10.01.09.05@11.02.03.04@34.11.03.07
1.240072,0.936292,-0.279757,-0.476516,0.027033,0.131949,0.40492,0.799494,0.227545,0.532665,-0.386734,-0.344477,-0.625782,-0.693663,0.457193,0.776047,0.05817,-0.435639,-0.196054,-0.335782,-0.048733,-0.987546,-0.381519,-0.500208,-0.606273,-0.674892,0.20117,0.535906,-0.3675,1.031014,-0.591559,-0.780766,-0.240366,-0.776603,0.394534,0.385774,0.509776,0.0,0.703586,0.14124,0.601139,0.320438,1.114022,-0.388807,-0.124834,-0.542185,-0.151502,0.237328,0.989678,0.911697,0.344362,0.134938,-0.135129,-0.233278,-0.331347,0.4185,0.478908,-0.000946,0.117953,-0.545617,0.0,-1.946996,-1.123474,0.748157,-0.514091,0.247187,1.186,0.679838,-0.031162,-0.049181,0.18097,-0.466687,-0.869773,-0.649838,-0.674757,-0.566802,-0.643268,01.01.06.05@01.05.13.03@01.07.01@16.21.07
1.240072,-0.131829,-0.508521,0.09766,-0.508868,1.170507,0.153074,-0.18981,-0.284507,-0.139536,-0.528772,-0.137301,-1.106679,0.392557,0.424281,-0.109642,0.248314,-0.103018,-0.816617,-1.305891,0.408712,1.703209,-0.060576,1.511058,1.178768,-0.302023,-0.901742,-0.05194,1.482098,-0.571124,-0.305559,0.691633,1.856133,-0.195193,-1.504225,-1.091925,0.11633,-0.398705,-0.9691,-0.315765,-0.448259,-1.061258,0.594152,-0.185213,0.106932,0.308838,-0.637451,-2.115932,-0.931513,0.419561,0.473715,-0.373989,0.830658,1.364933,1.550641,0.262911,0.540403,-0.439006,0.446848,-0.368345,0.425533,0.0,0.0,0.12795,-0.458133,-0.870013,0.748947,1.371109,0.845196,-1.791484,-0.571378,1.045301,0.914901,-0.61024,-1.049204,0.51471,-0.856318,01.04@01.05.25@11.02.03.04@14.07.03@20.01.03.01
0.407821,0.442087,-0.119622,0.539334,-0.046044,-0.221603,0.880629,0.397589,0.739597,-0.363603,0.465497,-0.054431,-0.18496,-0.35656,-0.20105,-0.471969,0.485994,-0.340605,0.773575,-1.346312,0.408712,-0.792564,0.862135,0.544103,0.813157,0.667436,0.130772,0.74753,0.581012,0.763991,-0.264701,0.376119,-0.100599,-0.693545,-1.196318,0.357356,-0.58313,0.553909,-1.288878,0.026989,-0.748087,-0.958146,-0.88228,0.34413,0.106932,-0.168565,-0.025515,-0.490043,0.636807,0.315954,-1.181998,-0.798095,-1.53991,-0.739378,-0.958676,1.624313,1.073354,-1.110697,0.0,0.624377,0.459245,0.006169,0.89996,-0.625158,-0.150369,-0.621746,0.780165,0.276596,0.059495,-1.507026,0.76613,0.963572,-0.186281,-0.80823,0.380505,0.372406,1.359402,01.06.06.11
-1.398341,-0.29125,1.367344,0.473083,0.100111,-0.508863,0.40492,-0.560799,0.703022,1.055487,0.820593,-0.427347,-0.104811,0.130366,0.029335,-1.116106,-0.131974,-1.195916,0.463294,-0.29536,0.713674,-0.324606,3.850916,2.419996,2.877782,0.319425,0.013441,1.029696,-0.343787,1.885487,-0.080844,-0.570423,-1.665985,-0.859662,-1.37593,-0.466745,-2.244348,0.606832,-0.52633,0.255491,-0.79092,-0.875657,-1.547714,-0.897791,-1.309414,-0.853535,0.676413,-1.131841,-0.774681,-1.082746,-1.440703,-0.345715,-1.07165,-0.766015,0.421449,0.807472,0.232931,0.437113,0.0,0.943466,0.560382,1.750996,0.985457,1.132094,0.157396,0.154087,-0.406124,-0.558691,-0.756424,-0.013624,0.389956,-0.058041,-0.869773,-1.323002,0.040098,0.51471,-0.004118,01.04.04@01.05.25@02.19@10.03.01@11.02.03.04@14.07.03
-0.158818,2.626156,-1.835352,0.649752,-0.435791,-1.304354,-0.742378,0.057516,2.348905,1.690343,2.489544,0.44279,-0.986455,-2.229354,-2.471987,-1.719984,0.628602,1.274983,1.432923,0.553485,0.789915,0.143351,0.842076,0.312034,0.318507,-0.128018,-1.511864,0.982669,-0.225223,0.817395,-0.632416,0.612755,0.234841,-0.195193,-0.22128,-0.239406,0.072613,0.792063,-0.329544,0.769621,-1.454824,-1.040635,0.157461,0.323771,-0.124834,0.101271,-1.195394,-0.639796,0.479975,1.067108,0.913513,1.718269,0.684327,0.299459,-1.272341,-0.826211,-0.648489,0.320297,0.611296,0.518014,0.0,0.188464,-0.980979,-1.068163,-1.773127,-1.521713,-0.780741,0.593429,2.114404,0.839749,1.518478,1.413082,1.484478,1.607241,-0.096065,-0.766027,-1.069368,20.09.18.09.01@40.01@42.04@43.01.03.05
-1.345219,-1.247777,3.654984,0.826422,-0.655023,-1.017094,-1.83371,-2.044755,-1.308612,-1.147836,1.317727,1.395797,2.660345,2.040616,0.424281,0.453978,-0.607334,-0.95833,-0.428765,0.674749,1.056758,2.13217,-0.56205,-2.588831,-3.165548,-0.625176,1.022488,1.006182,2.620312,1.645167,2.329729,-0.570423,0.458467,-1.994796,-0.323916,-2.029695,0.662783,-1.19255,2.376272,0.312617,2.657102,1.186575,1.36356,-1.366056,-1.850201,-1.642287,1.936282,2.440835,-0.225769,-1.471274,-3.717307,-0.713274,2.498837,-3.056785,-0.205881,0.107322,-0.935463,2.101739,1.269086,0.0,0.0,0.0,0.0,-1.112464,-0.038454,-1.056213,1.310873,0.046172,-0.726205,1.515335,-0.738567,0.064552,1.408535,0.379707,-0.606675,0.201641,1.316792,02.11@20.01.01.01@20.01.15@20.03.22@34.01.01.03
